t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
1.787433,0.365879,0.123743,0.161531,2.660778,0.432498,1.282721
1.793442,0.365693,0.123911,0.161499,2.661369,0.433744,1.283385
1.797460,0.365503,0.123992,0.161395,2.660248,0.435293,1.283920
1.800816,0.365283,0.124055,0.161221,2.660911,0.435862,1.282401
1.804550,0.365034,0.124104,0.161018,2.662610,0.434943,1.280250
1.807598,0.364858,0.124144,0.160822,2.662677,0.433640,1.280450
1.810933,0.364731,0.124160,0.160666,2.662570,0.432695,1.281036
1.814636,0.364647,0.124168,0.160569,2.664226,0.430346,1.283067
1.817525,0.364653,0.124272,0.160629,2.662458,0.430453,1.285259
1.820939,0.364721,0.124321,0.160717,2.658871,0.431860,1.291211
1.824303,0.364778,0.124360,0.160826,2.656055,0.431126,1.296562
1.827382,0.364839,0.124368,0.160836,2.654228,0.430586,1.300617
1.830311,0.364847,0.124422,0.160761,2.652094,0.433164,1.299357
1.834229,0.364790,0.124389,0.160571,2.653884,0.431174,1.302436
1.837874,0.364732,0.124396,0.160368,2.655181,0.429916,1.301806
1.840906,0.364608,0.124340,0.160071,2.659017,0.429840,1.297748
1.844502,0.364495,0.124301,0.159778,2.663083,0.430378,1.293346
1.847449,0.364454,0.124076,0.159471,2.660054,0.435167,1.292448
1.850802,0.364440,0.123850,0.159204,2.655215,0.442877,1.287972
1.854284,0.364467,0.123602,0.158835,2.653201,0.445428,1.287032
1.857900,0.364361,0.123332,0.158427,2.649439,0.452012,1.281175
1.860780,0.364268,0.123082,0.157939,2.645954,0.457682,1.278047
1.864455,0.364127,0.122909,0.157494,2.649399,0.455124,1.271480
1.867698,0.363984,0.122723,0.156996,2.652675,0.452078,1.267659
1.871105,0.363817,0.122559,0.156594,2.653131,0.454503,1.260351
1.874058,0.363829,0.122455,0.156298,2.654555,0.452939,1.257792
1.877835,0.363805,0.122345,0.156090,2.653617,0.452146,1.255432
1.880687,0.363803,0.122315,0.155987,2.653146,0.452455,1.256066
1.884248,0.363810,0.122305,0.155837,2.652096,0.447241,1.262830
1.887805,0.363813,0.122286,0.155690,2.650933,0.448530,1.262456
1.891339,0.363855,0.122308,0.155533,2.649205,0.449931,1.265932
1.894001,0.363970,0.122420,0.155388,2.654495,0.443358,1.271389
1.897637,0.364108,0.122523,0.155174,2.654027,0.444138,1.274602
1.901084,0.364199,0.122612,0.155046,2.654565,0.450639,1.269703
1.903790,0.364270,0.122716,0.154849,2.658011,0.446138,1.271831
1.907790,0.364358,0.122815,0.154592,2.658805,0.446319,1.273112
1.910858,0.364402,0.122828,0.154386,2.653594,0.453222,1.272344
1.914409,0.364436,0.122863,0.154136,2.658229,0.448088,1.275831
1.917924,0.364510,0.122933,0.153833,2.659585,0.448123,1.275613
1.920688,0.364599,0.122988,0.153619,2.658064,0.452749,1.276835
1.924511,0.364675,0.123015,0.153488,2.661303,0.447846,1.280574
1.927723,0.364730,0.123025,0.153335,2.661624,0.447721,1.281032
1.931270,0.364764,0.123014,0.153233,2.656665,0.454042,1.277509
1.934433,0.364827,0.122907,0.153171,2.658203,0.451389,1.278756
1.937778,0.364896,0.122727,0.153069,2.654904,0.454386,1.277159
1.941465,0.364947,0.122580,0.152946,2.648201,0.462831,1.273647
1.943829,0.365049,0.122452,0.152830,2.650497,0.460601,1.271954
1.947618,0.365120,0.122368,0.152682,2.647289,0.464270,1.271205
1.951319,0.365117,0.122411,0.152385,2.646714,0.466873,1.268505
1.954257,0.365117,0.122557,0.152123,2.654559,0.458510,1.267428
1.960420,0.365029,0.122703,0.151823,2.660418,0.452297,1.267834
1.964162,0.364848,0.122875,0.151406,2.663374,0.452183,1.264458
1.967866,0.364693,0.122966,0.151003,2.670530,0.447945,1.259308
1.971343,0.364603,0.122969,0.150763,2.672390,0.446477,1.257968
1.974660,0.364528,0.122976,0.150520,2.671122,0.450313,1.256129
1.977704,0.364553,0.123004,0.150294,2.676478,0.446708,1.253716
1.981211,0.364628,0.123029,0.150155,2.678958,0.443682,1.254620
1.984541,0.364681,0.123056,0.149968,2.681840,0.440243,1.256731
1.987326,0.364703,0.123097,0.149769,2.683926,0.438802,1.255920
1.990367,0.364715,0.123107,0.149565,2.686981,0.435920,1.255973
1.996036,0.364796,0.123166,0.149214,2.688774,0.438343,1.258901
2.011636,0.364927,0.123309,0.148845,2.690206,0.438325,1.256517
2.021202,0.365068,0.123322,0.148594,2.693111,0.438052,1.260589
2.025608,0.365246,0.123392,0.148271,2.693831,0.437457,1.264247
2.029577,0.365458,0.123377,0.147948,2.695871,0.436831,1.265888
2.036746,0.365520,0.123264,0.147707,2.693813,0.437118,1.267036
2.046436,0.365608,0.122994,0.147541,2.690379,0.440961,1.269833
2.049475,0.365800,0.122792,0.147300,2.686371,0.441501,1.272509
2.067762,0.365920,0.122517,0.147232,2.684306,0.443538,1.274355
2.078138,0.365994,0.122321,0.147183,2.680560,0.448672,1.275137
2.081980,0.365945,0.122087,0.147217,2.677868,0.450594,1.276649
2.085686,0.365978,0.121979,0.147376,2.677725,0.452482,1.277225
2.093894,0.365944,0.121784,0.147576,2.675988,0.454525,1.278024
2.095170,0.365985,0.121673,0.147753,2.674565,0.455435,1.276832
2.104894,0.366028,0.121504,0.147946,2.670085,0.456212,1.282019
2.107698,0.366244,0.121369,0.148214,2.667282,0.459324,1.281674
2.115774,0.366286,0.121100,0.148317,2.663743,0.463928,1.284764
2.120225,0.366259,0.120983,0.148374,2.661113,0.468901,1.283022
2.129758,0.366231,0.120740,0.148383,2.660131,0.472951,1.281397
2.133053,0.366155,0.120550,0.148379,2.660521,0.476836,1.278026
2.136312,0.366096,0.120376,0.148337,2.660785,0.478416,1.275547
2.139173,0.365985,0.120286,0.148287,2.662810,0.478582,1.270945
2.142678,0.365933,0.120249,0.148254,2.665855,0.478210,1.269382
2.146219,0.365837,0.120286,0.148216,2.668873,0.475876,1.271088
2.149326,0.365789,0.120177,0.148099,2.672820,0.470548,1.267828
2.152544,0.365854,0.120043,0.148002,2.674499,0.468573,1.267374
2.156223,0.365989,0.119897,0.147915,2.675081,0.463300,1.270656
2.159546,0.365937,0.119521,0.147700,2.675378,0.462917,1.265091
2.162572,0.365836,0.119096,0.147444,2.675337,0.468347,1.255882
2.166388,0.365672,0.118767,0.147247,2.675202,0.473930,1.253054
2.176377,0.365072,0.117843,0.146788,2.675924,0.473824,1.250725
2.185786,0.365568,0.117519,0.146861,2.675469,0.475317,1.247296
2.189781,0.365809,0.117328,0.146842,2.675214,0.474970,1.246578
2.193014,0.366025,0.117140,0.146823,2.675360,0.469572,1.248701
2.195982,0.366315,0.116890,0.146811,2.673096,0.466857,1.251157
2.199471,0.366431,0.116635,0.146766,2.670939,0.468942,1.248601
2.202594,0.366623,0.116352,0.146750,2.669181,0.469130,1.249088
2.206524,0.366863,0.116168,0.146795,2.668045,0.467024,1.251494
2.209304,0.367082,0.115983,0.146770,2.665730,0.467801,1.253751
2.212569,0.367156,0.115829,0.146705,2.666387,0.466762,1.251775
2.216083,0.367217,0.115689,0.146668,2.666884,0.465585,1.251600
2.219561,0.367224,0.115558,0.146602,2.667111,0.466327,1.249350
2.222664,0.367230,0.115400,0.146518,2.666711,0.468171,1.247701
2.225971,0.367285,0.115228,0.146502,2.666597,0.467870,1.247063
2.229381,0.367351,0.115063,0.146492,2.665206,0.469606,1.247231
2.233070,0.367427,0.114897,0.146457,2.664650,0.468934,1.248774
2.236119,0.367495,0.114775,0.146431,2.664613,0.468407,1.250584
2.239654,0.367561,0.114657,0.146414,2.665194,0.467358,1.251732
2.243036,0.367620,0.114572,0.146354,2.667147,0.465965,1.251853
2.246258,0.367681,0.114479,0.146293,2.668961,0.462556,1.254233
2.249736,0.367720,0.114380,0.146223,2.671849,0.459478,1.252693
2.252686,0.367750,0.114292,0.146160,2.674485,0.457469,1.250148
2.255876,0.367784,0.114218,0.146093,2.677873,0.453706,1.248902
2.259069,0.367814,0.114117,0.146067,2.681367,0.450796,1.246258
2.263057,0.367816,0.113997,0.146069,2.683865,0.450246,1.241993
2.265892,0.367810,0.113902,0.146063,2.682956,0.453496,1.240859
2.269774,0.367755,0.113768,0.146001,2.686511,0.449377,1.239929
2.272909,0.367712,0.113709,0.145963,2.687620,0.449949,1.236867
2.276311,0.367640,0.113604,0.145894,2.685447,0.450801,1.240244
2.279638,0.367667,0.113591,0.145831,2.685387,0.450912,1.240292
2.282655,0.367643,0.113552,0.145712,2.688002,0.449282,1.239799
2.285714,0.367669,0.113552,0.145651,2.686458,0.454049,1.238196
2.289365,0.367680,0.113487,0.145578,2.687992,0.452225,1.237025
2.292827,0.367735,0.113462,0.145545,2.689607,0.453524,1.233324
2.295546,0.367709,0.113404,0.145490,2.689787,0.454238,1.232833
2.299227,0.367671,0.113308,0.145438,2.690172,0.454926,1.229213
2.302825,0.367632,0.113212,0.145387,2.689179,0.455760,1.228602
2.305704,0.367594,0.113116,0.145335,2.685726,0.460269,1.230852
2.308759,0.367617,0.113005,0.145330,2.683661,0.463462,1.228440
2.313320,0.367670,0.112883,0.145341,2.682068,0.464717,1.228913
2.316480,0.367844,0.112845,0.145437,2.678917,0.462304,1.235235
2.319676,0.368041,0.112814,0.145512,2.678608,0.460496,1.239838
2.322779,0.368228,0.112708,0.145552,2.677833,0.462144,1.240840
2.341707,0.368332,0.112409,0.145668,2.676492,0.456620,1.248390
2.343142,0.368442,0.112112,0.145780,2.675941,0.453283,1.252135
2.353411,0.368469,0.111812,0.145857,2.676745,0.450137,1.254067
2.356622,0.368499,0.111494,0.145965,2.676256,0.445888,1.255515
2.360749,0.368517,0.111264,0.146089,2.673252,0.443751,1.262019
2.363829,0.368488,0.111283,0.145984,2.675343,0.444903,1.261430
2.365985,0.368378,0.111280,0.145837,2.677701,0.446050,1.259117
2.372564,0.368219,0.111246,0.145748,2.679059,0.449643,1.256379
2.376240,0.368035,0.111215,0.145644,2.680872,0.452930,1.253755
2.385051,0.367821,0.111177,0.145516,2.686561,0.452260,1.246826
2.386148,0.367666,0.111123,0.145434,2.690210,0.454423,1.242052
2.406079,0.367508,0.111124,0.145368,2.691252,0.457159,1.241665
2.416881,0.367446,0.111140,0.145255,2.694577,0.462008,1.238050
2.420508,0.367371,0.111123,0.145162,2.695685,0.468342,1.234663
2.430643,0.367335,0.111000,0.145166,2.694694,0.474714,1.231668
2.433070,0.367291,0.110821,0.145219,2.690687,0.481640,1.229050
2.441932,0.367296,0.110562,0.145278,2.689014,0.487688,1.222903
2.444046,0.367311,0.110232,0.145353,2.681973,0.496062,1.221353
2.452622,0.367352,0.109926,0.145419,2.678275,0.501463,1.218946
2.455255,0.367404,0.109718,0.145428,2.677039,0.504184,1.217549
2.462933,0.367510,0.109552,0.145441,2.678811,0.500149,1.216034
2.466771,0.367703,0.109418,0.145481,2.678273,0.496636,1.219656
2.470222,0.367859,0.109333,0.145494,2.681484,0.489482,1.220016
2.473751,0.368092,0.109225,0.145564,2.681432,0.483102,1.222602
2.476901,0.368332,0.109095,0.145640,2.681832,0.477359,1.224896
2.480150,0.368529,0.108988,0.145742,2.679742,0.479384,1.227266
2.483382,0.368633,0.108884,0.145829,2.679865,0.482469,1.224205
2.486853,0.368736,0.108831,0.145967,2.681245,0.482485,1.222428
2.490208,0.368768,0.108774,0.146061,2.683757,0.482553,1.221913
2.493509,0.368801,0.108756,0.146136,2.682937,0.485408,1.219309
2.496747,0.368818,0.108697,0.146180,2.685112,0.482513,1.219160
2.500207,0.368843,0.108677,0.146232,2.686228,0.478790,1.221220
2.503283,0.368858,0.108611,0.146273,2.685668,0.479616,1.221804
2.507068,0.368874,0.108577,0.146318,2.686853,0.477896,1.221066
2.510390,0.368881,0.108529,0.146379,2.690071,0.474798,1.221884
2.513914,0.368953,0.108488,0.146514,2.690133,0.473863,1.223449
2.516973,0.369025,0.108428,0.146641,2.691431,0.472913,1.223842
2.520471,0.369110,0.108374,0.146724,2.691957,0.471180,1.225644
2.523570,0.369159,0.108292,0.146779,2.690483,0.473286,1.225581
2.526851,0.369207,0.108206,0.146838,2.690401,0.473899,1.225414
2.530292,0.369203,0.108119,0.146847,2.689973,0.476163,1.223698
2.533555,0.369204,0.107996,0.146897,2.688996,0.476473,1.222357
2.536970,0.369210,0.107910,0.146966,2.688133,0.476708,1.221413
2.540210,0.369189,0.107914,0.147065,2.689465,0.478485,1.220850
2.543403,0.369158,0.107911,0.147190,2.689193,0.480908,1.220969
2.547014,0.369129,0.107914,0.147307,2.688860,0.483646,1.219998
2.549840,0.369090,0.107926,0.147373,2.689657,0.487003,1.219302
2.553148,0.369054,0.107908,0.147424,2.691050,0.489357,1.218050
2.556548,0.369090,0.107822,0.147476,2.689735,0.490013,1.217671
2.560356,0.369150,0.107737,0.147521,2.689235,0.490184,1.216965
2.563202,0.369195,0.107658,0.147574,2.690268,0.488305,1.217566
2.566922,0.369298,0.107608,0.147671,2.688683,0.487842,1.218796
2.570565,0.369469,0.107534,0.147792,2.686449,0.487577,1.221206
2.573899,0.369602,0.107415,0.147875,2.684497,0.487650,1.222456
2.576548,0.369721,0.107309,0.147935,2.681399,0.489351,1.225155
2.580192,0.369829,0.107214,0.147972,2.678832,0.492747,1.225567
2.583703,0.369881,0.107115,0.147980,2.679157,0.492805,1.226307
2.587296,0.369975,0.107026,0.148004,2.678800,0.490163,1.227458
2.590386,0.370081,0.106999,0.148039,2.680721,0.486103,1.228000
2.592943,0.370194,0.107020,0.148098,2.684643,0.481723,1.228739
2.596677,0.370282,0.107052,0.148162,2.686665,0.477705,1.230835
2.599767,0.370407,0.107087,0.148249,2.689177,0.475328,1.231080
2.603615,0.370420,0.107153,0.148303,2.692667,0.475179,1.231520
2.606926,0.370485,0.107179,0.148392,2.694524,0.474087,1.233896
2.609755,0.370549,0.107125,0.148457,2.695474,0.471936,1.233863
2.613489,0.370704,0.106987,0.148502,2.695688,0.471248,1.234934
2.616531,0.370845,0.106817,0.148501,2.694119,0.470055,1.236494
2.620186,0.371051,0.106564,0.148465,2.692713,0.467527,1.236518
2.623116,0.371212,0.106316,0.148383,2.691433,0.467683,1.235298
2.626923,0.371354,0.106036,0.148306,2.689998,0.467172,1.233113
2.629287,0.371437,0.105773,0.148222,2.690620,0.463841,1.228940
2.632614,0.371515,0.105536,0.148124,2.691881,0.461092,1.225990
2.636305,0.371547,0.105391,0.148036,2.694996,0.458801,1.223668
2.643875,0.371664,0.105152,0.147861,2.694080,0.460387,1.220616
2.647003,0.371726,0.105094,0.147781,2.694751,0.461886,1.219179
2.650020,0.371784,0.105087,0.147733,2.696183,0.461869,1.219990
2.652879,0.371929,0.105071,0.147683,2.701078,0.454948,1.222614
2.670763,0.372077,0.105021,0.147601,2.700312,0.452254,1.223833
2.681329,0.372225,0.104953,0.147501,2.706681,0.442496,1.227490
2.685548,0.372376,0.104913,0.147415,2.711469,0.433858,1.229681
2.688509,0.372499,0.104820,0.147274,2.714264,0.427367,1.232754
2.691977,0.372537,0.104712,0.147135,2.714140,0.428384,1.231516
2.700663,0.372557,0.104620,0.146940,2.718383,0.426047,1.231336
2.703139,0.372596,0.104508,0.146680,2.718474,0.428285,1.229097
2.713231,0.372691,0.104338,0.146309,2.718449,0.429099,1.226478
2.734097,0.372852,0.104190,0.145950,2.718722,0.431241,1.222859
2.736740,0.373007,0.104075,0.145635,2.718296,0.432961,1.221643
2.745718,0.373215,0.103995,0.145404,2.718015,0.432160,1.221077
2.749302,0.373405,0.103982,0.145274,2.718492,0.428962,1.221794
2.752728,0.373487,0.104031,0.145183,2.719638,0.427299,1.222415
2.754941,0.373537,0.104077,0.145065,2.721154,0.425028,1.222241
2.762033,0.373510,0.104160,0.144825,2.724693,0.421866,1.219340
2.768401,0.373433,0.104268,0.144513,2.728798,0.421374,1.214747
2.771488,0.373344,0.104389,0.144192,2.732848,0.421677,1.210402
2.780670,0.373309,0.104400,0.143809,2.734675,0.424211,1.207137
2.783201,0.373261,0.104406,0.143480,2.736555,0.425708,1.203394
2.792791,0.373281,0.104359,0.143245,2.735426,0.428040,1.204374
2.794037,0.373191,0.104201,0.142853,2.735644,0.428674,1.202519
2.800398,0.373098,0.103960,0.142372,2.734453,0.432302,1.197800
2.806645,0.372999,0.103798,0.142010,2.735047,0.432591,1.195354
2.809422,0.372902,0.103639,0.141646,2.735298,0.433123,1.195502
2.812536,0.372874,0.103453,0.141284,2.735821,0.435396,1.191730
2.816134,0.372953,0.103352,0.141124,2.731628,0.440710,1.193256
2.819354,0.373085,0.103280,0.141046,2.728950,0.442183,1.198834
2.823118,0.373218,0.103202,0.140983,2.725364,0.445574,1.203472
2.826533,0.373358,0.103111,0.140944,2.721584,0.449034,1.205900
2.829957,0.373439,0.103165,0.140974,2.720202,0.448888,1.211367
2.832948,0.373468,0.103279,0.140933,2.725515,0.444296,1.213705
2.836093,0.373455,0.103388,0.140886,2.727503,0.443879,1.214576
2.839672,0.373434,0.103448,0.140802,2.730627,0.440422,1.216528
2.843223,0.373336,0.103395,0.140634,2.733409,0.439564,1.215406
2.846500,0.373223,0.103220,0.140409,2.734225,0.441332,1.211931
2.849894,0.373152,0.102975,0.140304,2.732324,0.443578,1.211018
2.853277,0.373086,0.102725,0.140209,2.731315,0.446364,1.208584
2.856507,0.373056,0.102460,0.140204,2.729284,0.448433,1.207029
2.859579,0.373104,0.102307,0.140283,2.727619,0.449352,1.208041
2.862760,0.373136,0.102156,0.140362,2.725685,0.448743,1.210593
2.866116,0.373172,0.101968,0.140398,2.725163,0.446389,1.211212
2.869556,0.373384,0.101818,0.140522,2.720892,0.444201,1.216496
2.872733,0.373615,0.101706,0.140639,2.715185,0.446164,1.222494
2.876175,0.373845,0.101629,0.140796,2.718136,0.436514,1.230889
2.879610,0.374099,0.101558,0.140933,2.714221,0.438321,1.236385
2.883135,0.374362,0.101525,0.141084,2.706775,0.443947,1.243016
2.886470,0.374446,0.101474,0.141144,2.705247,0.444609,1.248851
2.889920,0.374483,0.101455,0.141146,2.706454,0.442427,1.250241
2.893338,0.374451,0.101384,0.141087,2.699932,0.450608,1.248191
2.896477,0.374404,0.101293,0.141017,2.699885,0.448159,1.248332
2.899761,0.374344,0.101203,0.140969,2.701805,0.445569,1.243371
2.903205,0.374277,0.101148,0.140945,2.701727,0.445110,1.241098
2.906119,0.374210,0.101094,0.140922,2.700391,0.446261,1.240802
2.909938,0.374146,0.101108,0.140882,2.700388,0.446930,1.235413
2.913099,0.374126,0.101417,0.141004,2.705458,0.441508,1.238648
2.916130,0.374096,0.101736,0.141129,2.709072,0.436068,1.247283
2.919959,0.374065,0.102073,0.141258,2.715227,0.427207,1.250101
2.923403,0.374017,0.102439,0.141392,2.722307,0.417216,1.252703
2.926342,0.374011,0.102764,0.141546,2.727900,0.407317,1.261938
2.929790,0.373745,0.102485,0.141318,2.723704,0.413410,1.253712
2.933210,0.373485,0.102212,0.141072,2.723627,0.415469,1.245016
2.936363,0.373187,0.101953,0.140855,2.723148,0.415572,1.245268
2.939099,0.373141,0.101864,0.140906,2.722884,0.419715,1.237022
2.943578,0.373115,0.101783,0.140932,2.721916,0.421737,1.236709
2.946531,0.373316,0.101997,0.141269,2.728174,0.414721,1.246254
2.949820,0.373512,0.102014,0.141450,2.727292,0.413950,1.252742
2.953122,0.373452,0.101662,0.141242,2.731480,0.417935,1.240992
2.970602,0.373119,0.101022,0.140684,2.732737,0.418228,1.238940
2.981107,0.372820,0.100368,0.140125,2.735851,0.421719,1.225463
2.985599,0.372556,0.099705,0.139445,2.736793,0.422300,1.215082
2.988366,0.372280,0.099206,0.138959,2.741199,0.420710,1.206911
2.996400,0.372394,0.099036,0.138798,2.741019,0.416172,1.210592
2.997962,0.372536,0.098935,0.138728,2.742234,0.412596,1.210500
3.007840,0.372620,0.098725,0.138628,2.745946,0.401845,1.214723
3.010955,0.372659,0.098528,0.138596,2.748673,0.395222,1.212615
3.029510,0.372755,0.098362,0.138520,2.750683,0.389620,1.214266
3.042099,0.372789,0.098215,0.138449,2.753599,0.384712,1.215946
3.043311,0.372857,0.098176,0.138404,2.756368,0.380330,1.217302
3.047754,0.373224,0.098263,0.138364,2.753875,0.384040,1.222268
3.060381,0.373616,0.098392,0.138333,2.752556,0.386160,1.229968
3.073263,0.373968,0.098525,0.138307,2.757224,0.376582,1.238109
3.074184,0.374352,0.098967,0.138418,2.757575,0.374678,1.236139
3.084734,0.374722,0.099302,0.138435,2.763275,0.363284,1.244789
3.087553,0.374801,0.099620,0.138515,2.768026,0.351283,1.248233
3.090533,0.374746,0.099734,0.138391,2.771540,0.344399,1.245381
3.098232,0.374691,0.099848,0.138267,2.769441,0.349178,1.238843
3.104597,0.374583,0.099701,0.138047,2.771584,0.343699,1.244350
3.108143,0.374471,0.099585,0.137849,2.769570,0.348167,1.237723
3.111501,0.374359,0.099469,0.137652,2.768435,0.354512,1.231156
3.114723,0.374385,0.099519,0.137643,2.769436,0.352672,1.232719
3.117821,0.374500,0.099691,0.137737,2.769576,0.352651,1.232238
3.121781,0.374692,0.099812,0.137848,2.767286,0.355278,1.233375
3.124882,0.374878,0.099920,0.137989,2.765257,0.355842,1.237544
3.128303,0.374912,0.099980,0.137995,2.765426,0.355914,1.237899
3.131755,0.374929,0.100059,0.137995,2.763489,0.360781,1.234728
3.134616,0.374885,0.099954,0.137879,2.762856,0.362467,1.237487
3.137990,0.374759,0.099718,0.137633,2.759206,0.370955,1.230787
3.141105,0.374632,0.099481,0.137388,2.754549,0.380939,1.223234
3.145062,0.374769,0.099621,0.137489,2.752444,0.382110,1.226150
3.149096,0.374947,0.099772,0.137618,2.750822,0.383186,1.230763
3.151330,0.375103,0.099994,0.137747,2.748124,0.386367,1.231918
3.154733,0.375179,0.100358,0.137898,2.750739,0.382931,1.235357
3.158088,0.375285,0.100753,0.137976,2.753498,0.381543,1.235901
3.161863,0.375360,0.100879,0.137900,2.753421,0.381486,1.237828
3.165077,0.375392,0.100992,0.137802,2.752660,0.380590,1.239127
3.168344,0.375256,0.101047,0.137490,2.754774,0.379131,1.233163
3.171306,0.375207,0.101085,0.137248,2.754786,0.379544,1.230289
3.174645,0.375127,0.101093,0.137078,2.754202,0.375372,1.237611
3.178576,0.375203,0.101211,0.136978,2.753384,0.379738,1.230629
3.181937,0.375277,0.101308,0.136866,2.753325,0.380347,1.229570
3.184883,0.375513,0.101457,0.136983,2.750193,0.381802,1.234922
3.188406,0.375758,0.101512,0.137027,2.751129,0.378945,1.234371
3.191260,0.375978,0.101572,0.137055,2.748750,0.380478,1.232061
3.194686,0.375969,0.101469,0.136936,2.746610,0.381182,1.234066
3.197987,0.375875,0.101368,0.136755,2.748974,0.380248,1.227055
3.201557,0.375781,0.101266,0.136573,2.751476,0.378861,1.221111
3.204839,0.375698,0.101279,0.136417,2.748296,0.384637,1.222513
3.208099,0.375685,0.101166,0.136246,2.748669,0.389259,1.216499
3.211621,0.375664,0.101046,0.136093,2.747739,0.390928,1.213445
3.214944,0.375725,0.100931,0.136017,2.742793,0.396647,1.216343
3.218231,0.375756,0.100795,0.135897,2.738615,0.403463,1.214371
3.221501,0.375767,0.100639,0.135822,2.736763,0.408707,1.208642
3.224748,0.375767,0.100585,0.135784,2.734902,0.410122,1.210796
3.228377,0.375811,0.100517,0.135784,2.734109,0.413011,1.208513
3.231624,0.375860,0.100462,0.135783,2.733138,0.415993,1.204228
3.234774,0.375941,0.100430,0.135821,2.733573,0.414593,1.206671
3.238215,0.375916,0.100416,0.135797,2.735011,0.414301,1.204927
3.241370,0.375861,0.100425,0.135759,2.736810,0.416085,1.199063
3.245099,0.375793,0.100445,0.135687,2.739065,0.414693,1.202035
3.248332,0.375733,0.100474,0.135598,2.740090,0.417485,1.199379
3.251637,0.375664,0.100493,0.135530,2.740356,0.422905,1.193193
3.255154,0.375659,0.100510,0.135498,2.740202,0.421710,1.198183
3.257983,0.375650,0.100510,0.135467,2.740035,0.424685,1.196648
3.261722,0.375568,0.100546,0.135368,2.739897,0.429008,1.189105
3.265072,0.375479,0.100574,0.135288,2.741846,0.429877,1.184132
3.269704,0.375587,0.100817,0.135353,2.743458,0.427927,1.185512
3.275016,0.375752,0.101061,0.135404,2.745712,0.430643,1.181321
3.282558,0.375916,0.101312,0.135424,2.747523,0.430599,1.182331
3.296693,0.376110,0.101536,0.135453,2.748132,0.432504,1.184234
3.302614,0.376302,0.101734,0.135468,2.747955,0.436649,1.184026
3.312301,0.376285,0.101605,0.135209,2.747228,0.441292,1.182436
3.316729,0.376256,0.101406,0.134927,2.743481,0.448610,1.177874
3.320843,0.376151,0.101196,0.134628,2.743760,0.452031,1.173236
3.333913,0.376059,0.101021,0.134404,2.745835,0.451719,1.167254
3.336354,0.376042,0.100890,0.134200,2.747767,0.447794,1.169070
3.347295,0.376213,0.101064,0.134043,2.752349,0.445959,1.170416
3.351857,0.376383,0.101298,0.133940,2.759673,0.438831,1.175455
3.370059,0.376480,0.101423,0.133655,2.760370,0.441758,1.174077
3.372849,0.376478,0.101494,0.133303,2.763390,0.444848,1.173272
3.385317,0.376388,0.101553,0.132939,2.765372,0.450670,1.167523
3.387657,0.376122,0.101387,0.132628,2.759561,0.463802,1.159964
3.402069,0.375922,0.101150,0.132378,2.758900,0.468479,1.154732
3.404150,0.375995,0.101051,0.132594,2.760321,0.460312,1.157189
3.415308,0.376031,0.100932,0.132806,2.752972,0.459332,1.160107
3.421204,0.376102,0.100655,0.132957,2.753212,0.449587,1.164824
3.427985,0.376085,0.100571,0.133044,2.755116,0.436468,1.169974
3.431287,0.376135,0.100518,0.132923,2.755469,0.433611,1.171315
3.434628,0.376196,0.100532,0.132656,2.761757,0.429261,1.174775
3.437747,0.376242,0.100429,0.132592,2.764745,0.424973,1.176313
3.441038,0.376259,0.100521,0.132607,2.763300,0.426404,1.179349
3.444304,0.376309,0.100427,0.132687,2.768102,0.420077,1.177971
3.448048,0.376261,0.100260,0.132913,2.765567,0.417141,1.178797
3.451270,0.376211,0.100091,0.133143,2.758514,0.419678,1.179771
3.454599,0.376194,0.100065,0.133164,2.763125,0.413324,1.180800
3.457942,0.376156,0.099922,0.133104,2.762586,0.413243,1.179431
3.461015,0.376092,0.099794,0.133018,2.759495,0.418028,1.179500
3.464196,0.376042,0.099681,0.132957,2.761328,0.415568,1.179287
3.467567,0.376017,0.099670,0.132950,2.761067,0.417446,1.176651
3.470961,0.376025,0.099650,0.132956,2.756268,0.422161,1.179582
3.474823,0.376049,0.099757,0.133023,2.758789,0.419042,1.179369
3.478448,0.376053,0.099759,0.133008,2.757989,0.419566,1.180152
3.481327,0.376054,0.099762,0.132971,2.756093,0.423131,1.178986
3.484847,0.376046,0.099791,0.132942,2.758576,0.420382,1.179002
3.488003,0.376181,0.099799,0.132983,2.758003,0.420832,1.179501
3.491041,0.376331,0.099805,0.133023,2.754286,0.424893,1.182198
3.494313,0.376499,0.099928,0.133156,2.756906,0.421644,1.182801
3.498421,0.376650,0.100056,0.133283,2.756702,0.419676,1.186380
3.500946,0.376786,0.100055,0.133346,2.754027,0.421195,1.188832
3.505207,0.376744,0.100067,0.133320,2.757148,0.418252,1.186709
3.507796,0.376700,0.100112,0.133329,2.757296,0.419675,1.182719
3.511131,0.376768,0.100120,0.133349,2.753846,0.420405,1.186192
3.515115,0.376848,0.100126,0.133373,2.752945,0.420953,1.188329
3.518465,0.376910,0.100117,0.133383,2.752919,0.423420,1.183769
3.520906,0.376944,0.100133,0.133394,2.751213,0.426652,1.184140
3.524689,0.376975,0.100110,0.133384,2.753477,0.421347,1.189220
3.527875,0.376914,0.100201,0.133364,2.755000,0.424273,1.183018
3.531101,0.376854,0.100291,0.133346,2.757052,0.422100,1.181708
3.534587,0.376813,0.100395,0.133341,2.759487,0.416042,1.186661
3.537694,0.376737,0.100287,0.133219,2.759679,0.416995,1.182474
