t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
2.111780,0.461650,0.165266,0.243084,-1.243637,-0.806810,-2.387623
2.114729,0.461507,0.165403,0.242712,-1.252545,-0.800254,-2.390497
2.119049,0.461384,0.165362,0.242363,-1.256546,-0.792849,-2.392881
2.122698,0.461315,0.165430,0.242136,-1.257325,-0.789821,-2.390695
2.125546,0.461199,0.165530,0.241785,-1.258821,-0.782838,-2.387629
2.220999,0.459720,0.170513,0.233823,-1.252139,-0.757267,-2.334273
2.242082,0.459409,0.170391,0.233220,-1.250242,-0.756565,-2.339560
2.244960,0.459281,0.169853,0.233308,-1.254035,-0.760243,-2.350290
2.254403,0.459580,0.169622,0.233946,-1.284346,-0.759765,-2.352817
2.260547,0.459874,0.169352,0.234565,-1.246310,-0.749271,-2.373911
2.267816,0.459660,0.168682,0.234559,-1.267789,-0.757205,-2.379386
2.271293,0.459393,0.167955,0.234594,-1.283108,-0.756432,-2.384760
2.274498,0.459381,0.167841,0.234610,-1.282576,-0.756548,-2.385335
2.277890,0.459403,0.167718,0.234636,-1.270797,-0.763238,-2.387158
2.281369,0.459365,0.167681,0.234567,-1.290148,-0.764838,-2.392058
2.284141,0.458839,0.167266,0.234209,-1.290970,-0.762431,-2.392679
2.287337,0.458241,0.167002,0.233637,-1.292404,-0.759952,-2.394237
2.290623,0.457664,0.166763,0.233040,-1.306416,-0.749813,-2.394346
2.294372,0.457088,0.166522,0.232379,-1.311505,-0.743734,-2.383244
2.297802,0.456559,0.166278,0.231799,-1.312822,-0.739474,-2.384697
2.300779,0.456476,0.166344,0.231592,-1.325231,-0.733374,-2.383134
2.304112,0.456738,0.166273,0.231410,-1.317504,-0.752232,-2.381335
2.307959,0.457156,0.166359,0.230856,-1.302092,-0.761123,-2.379642
2.311202,0.457280,0.166650,0.230299,-1.304580,-0.741735,-2.394265
2.314643,0.457418,0.166946,0.229826,-1.297271,-0.729941,-2.397861
2.317374,0.457603,0.167476,0.229437,-1.279863,-0.733843,-2.401602
2.321104,0.458141,0.168214,0.229136,-1.276066,-0.712515,-2.398674
2.324664,0.458211,0.168861,0.229153,-1.264753,-0.713717,-2.399439
2.328056,0.458485,0.168889,0.229168,-1.262548,-0.732786,-2.396118
2.330720,0.458632,0.168900,0.229093,-1.262863,-0.731398,-2.395907
2.334265,0.458832,0.168928,0.228711,-1.262662,-0.737948,-2.387827
2.337693,0.458438,0.168839,0.228289,-1.257545,-0.748504,-2.389106
2.340824,0.458134,0.168205,0.228288,-1.275612,-0.741882,-2.390842
2.344685,0.457989,0.167757,0.228287,-1.269534,-0.753040,-2.391782
2.348046,0.457972,0.167275,0.228324,-1.261740,-0.780210,-2.388479
2.350984,0.457809,0.166593,0.228562,-1.272035,-0.771817,-2.393721
2.354474,0.457582,0.165813,0.228812,-1.276650,-0.776304,-2.398863
2.357470,0.457535,0.165466,0.228804,-1.273154,-0.789480,-2.399613
2.360796,0.457411,0.165390,0.228943,-1.280066,-0.780718,-2.400926
2.364602,0.457189,0.165340,0.229053,-1.272421,-0.781787,-2.407136
2.368008,0.457118,0.165526,0.229093,-1.266256,-0.793557,-2.408079
2.371289,0.457229,0.166043,0.228816,-1.271009,-0.767232,-2.411951
2.374457,0.457116,0.166662,0.228382,-1.254540,-0.758997,-2.409424
2.377599,0.457009,0.167200,0.227838,-1.246750,-0.755381,-2.410568
2.381013,0.457000,0.167712,0.227324,-1.260876,-0.725786,-2.409928
2.384290,0.457122,0.168318,0.227156,-1.244550,-0.719921,-2.408512
2.388007,0.457106,0.168710,0.227260,-1.233765,-0.720195,-2.412750
2.390694,0.457345,0.169032,0.227446,-1.253061,-0.699012,-2.418951
2.394316,0.457596,0.169662,0.227511,-1.239193,-0.703943,-2.415405
2.397971,0.457846,0.170291,0.227575,-1.223817,-0.712857,-2.410390
2.401305,0.457552,0.170255,0.227139,-1.244946,-0.688814,-2.416204
2.404612,0.457294,0.170255,0.226616,-1.244143,-0.708041,-2.404076
2.407540,0.457096,0.170539,0.226140,-1.228229,-0.714137,-2.399270
2.411370,0.457083,0.170618,0.225922,-1.240541,-0.701833,-2.395988
2.414209,0.457081,0.170681,0.225702,-1.235188,-0.712401,-2.394884
2.418143,0.457387,0.171051,0.225755,-1.215032,-0.733599,-2.388813
2.421335,0.457578,0.171273,0.225848,-1.217131,-0.712224,-2.401325
2.423945,0.457527,0.170990,0.225967,-1.214531,-0.724547,-2.400731
2.427205,0.457029,0.170306,0.225687,-1.215568,-0.729824,-2.408308
2.431110,0.456403,0.169669,0.225375,-1.235337,-0.709637,-2.415016
2.434443,0.455875,0.169226,0.224907,-1.247201,-0.709156,-2.414320
2.437156,0.455456,0.168949,0.224457,-1.246438,-0.729578,-2.402339
2.440962,0.455228,0.168945,0.223959,-1.255328,-0.729645,-2.400728
2.444676,0.455509,0.169442,0.223926,-1.244939,-0.733089,-2.398974
2.447593,0.455935,0.169937,0.223858,-1.227109,-0.748082,-2.394400
2.451193,0.456228,0.170128,0.223868,-1.224908,-0.744899,-2.392791
2.454600,0.456122,0.170180,0.223921,-1.220000,-0.742008,-2.398970
2.458082,0.455935,0.169728,0.223782,-1.223988,-0.735078,-2.405027
2.460959,0.455483,0.169104,0.223494,-1.235665,-0.729830,-2.407304
2.464502,0.455268,0.168325,0.223418,-1.241013,-0.730810,-2.411786
2.469226,0.455108,0.167854,0.223529,-1.240631,-0.734529,-2.424180
2.474807,0.455230,0.167451,0.223615,-1.242397,-0.731833,-2.430670
2.487664,0.455178,0.167739,0.223441,-1.239034,-0.731833,-2.432136
2.496679,0.455135,0.168037,0.223243,-1.235097,-0.731794,-2.433547
2.500932,0.454995,0.168476,0.222973,-1.233830,-0.730407,-2.437521
2.503358,0.454874,0.169040,0.222752,-1.227716,-0.721874,-2.435462
2.507333,0.454795,0.169641,0.222508,-1.227134,-0.709260,-2.435526
2.514195,0.454970,0.170195,0.222672,-1.225667,-0.709553,-2.435296
2.516788,0.455123,0.170733,0.222786,-1.218944,-0.701281,-2.437034
2.525972,0.455147,0.171296,0.222730,-1.213796,-0.699668,-2.433046
2.528717,0.454766,0.171198,0.222114,-1.219697,-0.700469,-2.433005
2.542014,0.454399,0.171050,0.221525,-1.220987,-0.709072,-2.432603
2.562565,0.454024,0.170739,0.220967,-1.219280,-0.706683,-2.436419
2.566048,0.453670,0.170417,0.220448,-1.222426,-0.712621,-2.437890
2.569253,0.452993,0.169191,0.220151,-1.233587,-0.721160,-2.442487
2.577593,0.452680,0.168310,0.220241,-1.240694,-0.722497,-2.449310
2.588926,0.452382,0.167603,0.220317,-1.248109,-0.722715,-2.454727
2.598304,0.452018,0.166943,0.220302,-1.253749,-0.722507,-2.459793
2.601943,0.451663,0.166315,0.220284,-1.259220,-0.722092,-2.465703
2.611440,0.451579,0.166561,0.220113,-1.261872,-0.710648,-2.469980
2.614812,0.451442,0.166816,0.219924,-1.260130,-0.705847,-2.469992
2.617959,0.451309,0.166937,0.219751,-1.258731,-0.702221,-2.471253
2.621166,0.451246,0.167391,0.219498,-1.253342,-0.693133,-2.468405
2.624036,0.451128,0.168003,0.219015,-1.251581,-0.679708,-2.468709
2.631131,0.451284,0.169988,0.217990,-1.242803,-0.669552,-2.463998
2.633741,0.451488,0.171083,0.217424,-1.233324,-0.660916,-2.459655
2.637691,0.451682,0.171799,0.217028,-1.224581,-0.652442,-2.455143
2.640855,0.451881,0.172342,0.216917,-1.218606,-0.650183,-2.456077
2.644165,0.451992,0.172618,0.216768,-1.211858,-0.652211,-2.451559
2.651140,0.451504,0.172679,0.216546,-1.211016,-0.654783,-2.449756
2.654493,0.451157,0.172412,0.216378,-1.211863,-0.654996,-2.453776
2.657755,0.450842,0.172138,0.216193,-1.212050,-0.654394,-2.458457
2.660892,0.450550,0.171818,0.215985,-1.218742,-0.667263,-2.461829
2.664582,0.450233,0.171520,0.215862,-1.220432,-0.668772,-2.465646
2.667530,0.449881,0.171461,0.215797,-1.222915,-0.658771,-2.473072
2.670769,0.449606,0.171667,0.215711,-1.223878,-0.650752,-2.474587
2.673783,0.449303,0.171738,0.215506,-1.218577,-0.647953,-2.478401
2.677479,0.449323,0.171753,0.215424,-1.218455,-0.629450,-2.477870
2.680861,0.449277,0.171451,0.215291,-1.221527,-0.642033,-2.480936
2.684384,0.449354,0.170945,0.215152,-1.221490,-0.647208,-2.484911
2.688213,0.449248,0.170576,0.214954,-1.221850,-0.649998,-2.485379
2.691482,0.449127,0.170401,0.214803,-1.230071,-0.647753,-2.484825
2.694601,0.448686,0.170323,0.214560,-1.227532,-0.650074,-2.487302
2.697924,0.448437,0.170531,0.214396,-1.225353,-0.630375,-2.488257
2.701261,0.448184,0.170691,0.214201,-1.224603,-0.626513,-2.488145
2.704397,0.448123,0.170508,0.213983,-1.225468,-0.629217,-2.490097
2.707641,0.448137,0.170294,0.213779,-1.224017,-0.632078,-2.490161
2.710572,0.448159,0.170085,0.213564,-1.220993,-0.630762,-2.490624
2.714515,0.448341,0.169894,0.213420,-1.218310,-0.632048,-2.493624
2.717943,0.448417,0.169699,0.213240,-1.212944,-0.630283,-2.498341
2.721149,0.448508,0.169785,0.213132,-1.209734,-0.621040,-2.504480
2.724682,0.448463,0.169808,0.212991,-1.205577,-0.614503,-2.505965
2.727985,0.448368,0.169624,0.212823,-1.209868,-0.605018,-2.514509
2.731112,0.448195,0.169395,0.212618,-1.208557,-0.596072,-2.521099
2.734644,0.448134,0.169207,0.212506,-1.204399,-0.592379,-2.519306
2.738070,0.448048,0.168922,0.212392,-1.199865,-0.595986,-2.521459
2.740697,0.447983,0.168714,0.212318,-1.199748,-0.590143,-2.530150
2.744023,0.447996,0.168947,0.212150,-1.192379,-0.591938,-2.529185
2.747887,0.447924,0.169224,0.211923,-1.190071,-0.591753,-2.526906
2.750715,0.447844,0.169518,0.211663,-1.193826,-0.591463,-2.529335
2.754445,0.447715,0.169767,0.211386,-1.193881,-0.587098,-2.528634
2.757720,0.447688,0.169975,0.211093,-1.191803,-0.590389,-2.525796
2.760782,0.447624,0.169937,0.210928,-1.191644,-0.590700,-2.526618
2.764367,0.447464,0.169131,0.211019,-1.194365,-0.602812,-2.530698
2.767978,0.447303,0.168274,0.211095,-1.196440,-0.610320,-2.535842
2.770922,0.447017,0.167661,0.210988,-1.199225,-0.620172,-2.537994
2.776651,0.446698,0.167444,0.210294,-1.200436,-0.623584,-2.538252
2.793845,0.446089,0.167323,0.209521,-1.203349,-0.630195,-2.535964
2.803065,0.445608,0.167960,0.208459,-1.202687,-0.626475,-2.530222
2.806498,0.445126,0.168638,0.207390,-1.201847,-0.625976,-2.524712
2.810587,0.444788,0.169138,0.206540,-1.200900,-0.624759,-2.520852
2.818953,0.444470,0.169225,0.206306,-1.199994,-0.627148,-2.517745
2.820296,0.444469,0.169241,0.206068,-1.198273,-0.628251,-2.521248
2.830950,0.444522,0.169222,0.205924,-1.196974,-0.628722,-2.525498
2.832636,0.444605,0.169395,0.205683,-1.186059,-0.627753,-2.532366
2.853184,0.444674,0.169585,0.205411,-1.177642,-0.627065,-2.537006
2.861986,0.444755,0.169865,0.205140,-1.166679,-0.632841,-2.543433
2.867347,0.444630,0.170213,0.204899,-1.157259,-0.629991,-2.542757
2.870319,0.444337,0.170625,0.204566,-1.148079,-0.623439,-2.541442
2.878190,0.444019,0.170858,0.204279,-1.148390,-0.617352,-2.537404
2.889233,0.443711,0.170909,0.203985,-1.145223,-0.611272,-2.541906
2.891308,0.443377,0.170757,0.203635,-1.148929,-0.601662,-2.543677
2.911968,0.443252,0.170338,0.202522,-1.149670,-0.598486,-2.547963
2.915049,0.443243,0.170073,0.202119,-1.146455,-0.596629,-2.554512
2.918336,0.443250,0.169637,0.201691,-1.153021,-0.596171,-2.559778
2.921742,0.443267,0.169351,0.201331,-1.159120,-0.595931,-2.559196
2.925365,0.443282,0.169110,0.201254,-1.158407,-0.587323,-2.564814
2.928368,0.443369,0.169104,0.201067,-1.156410,-0.584119,-2.566671
2.931985,0.443447,0.169129,0.200831,-1.157859,-0.582842,-2.568542
2.935257,0.443498,0.169425,0.200662,-1.150093,-0.582433,-2.570119
2.938479,0.443546,0.169708,0.200487,-1.143158,-0.581010,-2.571793
2.941721,0.443467,0.169565,0.200357,-1.142542,-0.581987,-2.574223
2.945023,0.443207,0.169212,0.200313,-1.144786,-0.582545,-2.579913
2.948311,0.442969,0.168911,0.200311,-1.146468,-0.579087,-2.584051
2.951565,0.442736,0.168674,0.200330,-1.141654,-0.570267,-2.590020
2.955611,0.442589,0.168610,0.200414,-1.140912,-0.564497,-2.597088
2.958302,0.442475,0.168722,0.200383,-1.134215,-0.561072,-2.596433
2.962999,0.442422,0.168695,0.200306,-1.133339,-0.559797,-2.596840
2.965352,0.442269,0.168503,0.200321,-1.130350,-0.561169,-2.597288
2.968417,0.442081,0.168305,0.200337,-1.136461,-0.561315,-2.599180
2.971898,0.441758,0.167908,0.200259,-1.141276,-0.554617,-2.600589
2.978344,0.441133,0.167481,0.200261,-1.148152,-0.551563,-2.603362
2.981640,0.440919,0.167358,0.200138,-1.148316,-0.546352,-2.603400
2.985242,0.440710,0.167046,0.200021,-1.152918,-0.548396,-2.605272
2.988928,0.440509,0.166590,0.199944,-1.151969,-0.555165,-2.607347
3.001331,0.439985,0.164137,0.200064,-1.149175,-0.554479,-2.609681
3.004568,0.440054,0.164112,0.200143,-1.147265,-0.551547,-2.614855
3.011789,0.440377,0.164564,0.200274,-1.146881,-0.544263,-2.623205
3.014815,0.440486,0.164797,0.200265,-1.144438,-0.526784,-2.630958
3.022025,0.440639,0.164658,0.200188,-1.144144,-0.516331,-2.636186
3.025119,0.440716,0.164456,0.200175,-1.144327,-0.517545,-2.640205
3.028213,0.440766,0.164162,0.200062,-1.144952,-0.516768,-2.642472
3.031541,0.440787,0.163959,0.199982,-1.143621,-0.516302,-2.643744
3.034980,0.440808,0.163768,0.199907,-1.143527,-0.524831,-2.643530
3.037919,0.440809,0.163606,0.199793,-1.143958,-0.521920,-2.644234
3.041701,0.440817,0.163423,0.199670,-1.143933,-0.516440,-2.645670
3.044354,0.440811,0.163342,0.199633,-1.144912,-0.513969,-2.646807
3.047772,0.440817,0.163297,0.199601,-1.145729,-0.513954,-2.648769
3.051564,0.440796,0.163278,0.199553,-1.147387,-0.521697,-2.647032
3.058058,0.440573,0.162750,0.199207,-1.146005,-0.535607,-2.646256
3.061896,0.440432,0.162514,0.199052,-1.149058,-0.543271,-2.644051
3.064801,0.440201,0.162272,0.198848,-1.150969,-0.553770,-2.643340
3.071798,0.439860,0.161886,0.198494,-1.154674,-0.551131,-2.644409
3.078888,0.439876,0.161700,0.198378,-1.153613,-0.535443,-2.650509
3.082155,0.439973,0.161475,0.198417,-1.156091,-0.524615,-2.653914
3.085456,0.440028,0.161242,0.198468,-1.154891,-0.512809,-2.660119
3.088782,0.440055,0.160927,0.198474,-1.148312,-0.510934,-2.662907
3.092132,0.440012,0.160645,0.198428,-1.144671,-0.513734,-2.664619
3.095019,0.439973,0.160279,0.198446,-1.145745,-0.510665,-2.666520
3.098342,0.439930,0.159970,0.198395,-1.143338,-0.508748,-2.668527
3.102138,0.439939,0.159734,0.198363,-1.139465,-0.512502,-2.668576
3.105158,0.439948,0.159595,0.198372,-1.144342,-0.500024,-2.671137
3.108852,0.439962,0.159431,0.198389,-1.140758,-0.498309,-2.672406
3.112111,0.439966,0.159375,0.198346,-1.137654,-0.502894,-2.671869
3.115549,0.439978,0.159338,0.198302,-1.137708,-0.497649,-2.672472
3.165284,0.439035,0.155202,0.197730,-1.112453,-0.500265,-2.692962
3.166967,0.438897,0.155009,0.197725,-1.109764,-0.496347,-2.696196
3.178903,0.438834,0.154812,0.197768,-1.110554,-0.485064,-2.702093
3.182201,0.438659,0.154477,0.197882,-1.106673,-0.477371,-2.706794
3.191232,0.438400,0.153619,0.197848,-1.101377,-0.469801,-2.711320
3.201373,0.438464,0.153150,0.197859,-1.095258,-0.469882,-2.716779
3.203038,0.438471,0.152614,0.197820,-1.090503,-0.468640,-2.723924
3.223112,0.438401,0.152017,0.197726,-1.088089,-0.472989,-2.726463
3.239749,0.437518,0.150243,0.197574,-1.086457,-0.468513,-2.732022
3.249043,0.437045,0.149834,0.197561,-1.087718,-0.465696,-2.737345
3.260163,0.436625,0.149394,0.197599,-1.091094,-0.463191,-2.739480
3.262316,0.436314,0.148911,0.197729,-1.093444,-0.458017,-2.741885
3.270503,0.436107,0.148289,0.197857,-1.092225,-0.458431,-2.745416
3.274167,0.436068,0.147693,0.197988,-1.091478,-0.455247,-2.751493
3.280529,0.436067,0.147068,0.198220,-1.092271,-0.444313,-2.758666
3.284562,0.436109,0.146591,0.198438,-1.092465,-0.432987,-2.765033
3.287885,0.436074,0.146218,0.198556,-1.090073,-0.430710,-2.767723
3.290647,0.436047,0.146020,0.198744,-1.087222,-0.422964,-2.771090
3.293911,0.436035,0.145769,0.198909,-1.086763,-0.411395,-2.774007
3.297971,0.436012,0.145544,0.198954,-1.084507,-0.405384,-2.776637
3.301085,0.435981,0.145216,0.198873,-1.079872,-0.408950,-2.778555
3.304282,0.435956,0.144945,0.198791,-1.078754,-0.405106,-2.780385
3.307491,0.435946,0.144724,0.198700,-1.075787,-0.406447,-2.781130
3.310673,0.435916,0.144552,0.198679,-1.074179,-0.404239,-2.783188
3.313745,0.435876,0.144385,0.198698,-1.072571,-0.405232,-2.783965
3.317801,0.435823,0.144297,0.198803,-1.073499,-0.392621,-2.787887
3.321234,0.435826,0.144217,0.198934,-1.072194,-0.391017,-2.790049
3.324643,0.435791,0.144097,0.199021,-1.074333,-0.378125,-2.793711
3.328251,0.435696,0.144023,0.199006,-1.074867,-0.376455,-2.794229
3.332070,0.435571,0.143967,0.198945,-1.074939,-0.370871,-2.796604
3.334276,0.435478,0.143877,0.198806,-1.072709,-0.381875,-2.794735
3.337404,0.435398,0.143790,0.198672,-1.072178,-0.379772,-2.796101
3.340919,0.435347,0.143749,0.198616,-1.067578,-0.385367,-2.796601
3.344140,0.435294,0.143689,0.198600,-1.064895,-0.387028,-2.797511
3.348371,0.435283,0.143617,0.198595,-1.062754,-0.392390,-2.796770
3.351047,0.435136,0.143588,0.198603,-1.063833,-0.385337,-2.798451
3.354637,0.434989,0.143558,0.198611,-1.063712,-0.383400,-2.799063
3.357604,0.434849,0.143493,0.198567,-1.066415,-0.377322,-2.800558
3.360812,0.434682,0.143401,0.198441,-1.065238,-0.381946,-2.800013
3.363902,0.434499,0.143237,0.198278,-1.062170,-0.389850,-2.798744
3.367081,0.434435,0.143091,0.198237,-1.059600,-0.394707,-2.797343
3.370559,0.434385,0.142943,0.198290,-1.059105,-0.387920,-2.799659
3.375122,0.434427,0.142770,0.198376,-1.051812,-0.387526,-2.801491
3.377512,0.434495,0.142598,0.198473,-1.047412,-0.380384,-2.804627
3.380626,0.434514,0.142446,0.198562,-1.049319,-0.370756,-2.807220
3.384614,0.434487,0.142302,0.198644,-1.042818,-0.373530,-2.809885
3.387409,0.434432,0.142116,0.198685,-1.037713,-0.373251,-2.810511
3.391315,0.434266,0.141951,0.198710,-1.038681,-0.370287,-2.811278
3.394637,0.434035,0.141826,0.198724,-1.038418,-0.368090,-2.811632
3.398007,0.433855,0.141694,0.198752,-1.034953,-0.364440,-2.813014
3.400871,0.433677,0.141427,0.198632,-1.036083,-0.362069,-2.812617
3.404780,0.433473,0.141218,0.198445,-1.034319,-0.372270,-2.811398
3.407939,0.433273,0.140971,0.198222,-1.035023,-0.371329,-2.809140
3.411472,0.433129,0.140662,0.198015,-1.035585,-0.378480,-2.808432
3.414642,0.432986,0.140404,0.197882,-1.030671,-0.391373,-2.808199
3.417995,0.432888,0.140299,0.197878,-1.031943,-0.379194,-2.810504
3.420601,0.432801,0.140238,0.197932,-1.031045,-0.378359,-2.810833
3.424307,0.432723,0.140236,0.197975,-1.029981,-0.380154,-2.813191
3.427988,0.432659,0.140305,0.198034,-1.029302,-0.372691,-2.814662
3.431339,0.432565,0.140359,0.198009,-1.031107,-0.373165,-2.813339
3.434541,0.432477,0.140373,0.197968,-1.030011,-0.375122,-2.814976
3.438004,0.432420,0.140330,0.197883,-1.031795,-0.366239,-2.818122
3.441411,0.432361,0.140248,0.197757,-1.031016,-0.370086,-2.818257
3.444684,0.432298,0.140154,0.197626,-1.029225,-0.374717,-2.819053
3.448057,0.432280,0.140075,0.197531,-1.028888,-0.364080,-2.822846
3.451112,0.432210,0.139984,0.197431,-1.028509,-0.366776,-2.822987
3.454527,0.432127,0.139882,0.197301,-1.027902,-0.368407,-2.823422
3.458311,0.432008,0.139725,0.197206,-1.027803,-0.369992,-2.824484
3.461504,0.431889,0.139556,0.197078,-1.030992,-0.376101,-2.825140
3.464809,0.431769,0.139412,0.196939,-1.032879,-0.377933,-2.824576
3.467994,0.431708,0.139322,0.196812,-1.031322,-0.377178,-2.825961
3.470810,0.431656,0.139239,0.196726,-1.029129,-0.373150,-2.827903
3.474049,0.431631,0.139202,0.196635,-1.025656,-0.365679,-2.831655
3.478093,0.431565,0.139145,0.196541,-1.020135,-0.352735,-2.835064
3.481617,0.431432,0.139015,0.196396,-1.014019,-0.358948,-2.835642
3.484711,0.431296,0.138833,0.196199,-1.012043,-0.352366,-2.838046
3.487960,0.431111,0.138653,0.196011,-1.010853,-0.348719,-2.839930
3.491662,0.430942,0.138444,0.195789,-1.009034,-0.347540,-2.840848
3.496105,0.430547,0.138173,0.195378,-1.007409,-0.351460,-2.838837
3.500536,0.429951,0.137864,0.194804,-1.007252,-0.344769,-2.840503
3.526110,0.428752,0.137180,0.193672,-1.006100,-0.354855,-2.839534
3.529353,0.428153,0.136770,0.193094,-1.005686,-0.352234,-2.837651
3.532759,0.427819,0.136424,0.192727,-1.003225,-0.354707,-2.837109
3.536326,0.427748,0.136172,0.192608,-0.998288,-0.353235,-2.840169
3.541908,0.427529,0.135690,0.192580,-0.997250,-0.359410,-2.846397
3.546130,0.427151,0.135250,0.192505,-0.994008,-0.351609,-2.852823
3.551293,0.426604,0.134997,0.192444,-0.988522,-0.346220,-2.859679
3.559633,0.425742,0.134478,0.192301,-0.983161,-0.340994,-2.869634
3.577209,0.424582,0.133955,0.192204,-0.981701,-0.331934,-2.879714
3.590738,0.423273,0.133811,0.191968,-0.982203,-0.303125,-2.884743
3.599957,0.422141,0.133605,0.191817,-0.983372,-0.282676,-2.889003
3.606473,0.421162,0.133241,0.191743,-0.981548,-0.279474,-2.893474
3.609502,0.420497,0.133185,0.191767,-0.985209,-0.271231,-2.894620
3.613026,0.419895,0.133021,0.191644,-0.984656,-0.246740,-2.893405
3.620971,0.419545,0.132768,0.191648,-0.980166,-0.241055,-2.895328
3.631870,0.419046,0.132028,0.191700,-0.977577,-0.264454,-2.896725
3.634009,0.418559,0.131403,0.191726,-0.978473,-0.246244,-2.900537
3.642414,0.418095,0.130907,0.191815,-0.969391,-0.253144,-2.907774
3.652404,0.417610,0.129872,0.192285,-0.960622,-0.277314,-2.917657
3.663122,0.417061,0.128516,0.193166,-0.949631,-0.292813,-2.926440
3.670002,0.416637,0.127759,0.193547,-0.939033,-0.271887,-2.935351
3.672686,0.416418,0.127713,0.193570,-0.929736,-0.297368,-2.942170
3.676389,0.416201,0.127668,0.193591,-0.928754,-0.292932,-2.944100
3.679335,0.415992,0.127619,0.193611,-0.924592,-0.289768,-2.944207
3.683204,0.415742,0.127371,0.193307,-0.920006,-0.311202,-2.942249
3.686026,0.415478,0.126914,0.192836,-0.926591,-0.340688,-2.937956
3.689806,0.415290,0.126527,0.192332,-0.926985,-0.343658,-2.936309
3.693188,0.415102,0.126240,0.191826,-0.924233,-0.315066,-2.942052
3.706113,0.414550,0.126907,0.191459,-0.926649,-0.305866,-2.944525
3.713151,0.413901,0.127226,0.191952,-0.945708,-0.272402,-2.945612
3.716438,0.413598,0.127286,0.191837,-0.955136,-0.233451,-2.946532
3.719920,0.413371,0.127288,0.191604,-0.959221,-0.216954,-2.947620
3.723005,0.413379,0.127268,0.191388,-0.978274,-0.230499,-2.939194
3.726390,0.413258,0.127207,0.190944,-0.987962,-0.229212,-2.937049
3.730041,0.413396,0.127225,0.191049,-0.989554,-0.232228,-2.934146
3.732841,0.413409,0.127138,0.191409,-0.980524,-0.241101,-2.937541
3.736104,0.413441,0.127026,0.191818,-0.983474,-0.240168,-2.937869
3.740011,0.413235,0.126884,0.192100,-0.972739,-0.246864,-2.941549
3.743183,0.413254,0.126795,0.192545,-0.972193,-0.251339,-2.941979
3.746493,0.413212,0.126774,0.192588,-0.964764,-0.249206,-2.946108
3.749942,0.413270,0.126773,0.192675,-0.949885,-0.260139,-2.948673
3.753329,0.413335,0.126771,0.192766,-0.932724,-0.273099,-2.951690
3.755911,0.413419,0.126765,0.192862,-0.920454,-0.272547,-2.956135
3.759276,0.413465,0.126722,0.192898,-0.904827,-0.287294,-2.958074
3.762612,0.413513,0.126681,0.192931,-0.888667,-0.302445,-2.959597
3.765876,0.413464,0.126628,0.192900,-0.891870,-0.290375,-2.962026
3.769447,0.413351,0.126542,0.192452,-0.899978,-0.298186,-2.959254
3.772774,0.413237,0.126396,0.191946,-0.915338,-0.305579,-2.952497
3.776141,0.413103,0.126201,0.191389,-0.923357,-0.321301,-2.948662
3.779727,0.412975,0.125934,0.190985,-0.931631,-0.324684,-2.947215
3.782809,0.412945,0.125756,0.190783,-0.938397,-0.325036,-2.945657
3.785985,0.412953,0.125618,0.190987,-0.940396,-0.307428,-2.949156
3.789232,0.412715,0.125391,0.190964,-0.940616,-0.313197,-2.949442
3.792643,0.412544,0.125246,0.191027,-0.948970,-0.292670,-2.950023
3.795826,0.412455,0.125011,0.190952,-0.946278,-0.297385,-2.950987
3.799254,0.412278,0.124668,0.190715,-0.942089,-0.323510,-2.948675
3.803249,0.411953,0.124398,0.190449,-0.951069,-0.333196,-2.943994
3.806269,0.411933,0.124559,0.190501,-0.950494,-0.318826,-2.947269
3.809517,0.411917,0.124753,0.190569,-0.953174,-0.298901,-2.949980
3.813206,0.411890,0.125056,0.190761,-0.950101,-0.270720,-2.956508
3.816824,0.411881,0.125286,0.191105,-0.942917,-0.254355,-2.961392
3.822576,0.412084,0.125188,0.191787,-0.923541,-0.251395,-2.968889
3.826210,0.412168,0.124973,0.192130,-0.909242,-0.247663,-2.975994
3.828882,0.412179,0.124855,0.192356,-0.889729,-0.270772,-2.980900
3.833176,0.412178,0.124817,0.192418,-0.886008,-0.288706,-2.979860
3.836104,0.412154,0.125025,0.192695,-0.887599,-0.273383,-2.983243
3.841840,0.412010,0.125331,0.193062,-0.883324,-0.271423,-2.983645
3.849960,0.411725,0.125663,0.193397,-0.876916,-0.266639,-2.984901
3.859691,0.411220,0.125998,0.193640,-0.874822,-0.257777,-2.984297
3.871628,0.410715,0.126333,0.193883,-0.875864,-0.254279,-2.981456
3.875123,0.410436,0.126448,0.194105,-0.873426,-0.253425,-2.981471
3.878244,0.410278,0.126465,0.194237,-0.874982,-0.241739,-2.984928
3.881519,0.410120,0.126465,0.194280,-0.873993,-0.234286,-2.987606
3.886270,0.410143,0.126426,0.194382,-0.872443,-0.211741,-2.993777
3.891855,0.410158,0.126384,0.194507,-0.866202,-0.183344,-3.003124
3.894377,0.409973,0.126385,0.194474,-0.860007,-0.176078,-3.008362
3.906235,0.409529,0.126486,0.194579,-0.855240,-0.166328,-3.013139
3.940180,0.409142,0.126616,0.194897,-0.863828,-0.186106,-3.009308
3.943743,0.408900,0.126694,0.195003,-0.869665,-0.195415,-3.005250
3.953488,0.408126,0.127349,0.195038,-0.879072,-0.209028,-2.999567
3.964183,0.407929,0.127505,0.195019,-0.886654,-0.216535,-2.994875
3.974142,0.407669,0.127766,0.194967,-0.901088,-0.231567,-2.985775
