t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
6.064392,0.340338,-0.047993,0.150873,0.772993,-0.655001,1.972688
6.067774,0.340639,-0.047787,0.151415,0.774491,-0.656497,1.973597
6.070924,0.340800,-0.047676,0.151722,0.758644,-0.644946,1.976998
6.074681,0.341194,-0.047960,0.152516,0.748604,-0.639163,1.978844
6.077792,0.341424,-0.047912,0.152986,0.729573,-0.628328,1.983016
6.080879,0.341625,-0.047854,0.153550,0.718806,-0.619011,1.984906
6.084491,0.341710,-0.047786,0.154243,0.706580,-0.615923,1.985629
6.087579,0.341857,-0.047669,0.154887,0.702298,-0.615365,1.984382
6.091137,0.341871,-0.047324,0.155322,0.703301,-0.616559,1.984046
6.094214,0.341944,-0.047136,0.155872,0.700102,-0.621758,1.981630
6.097984,0.341985,-0.046941,0.156540,0.708535,-0.606105,1.986526
6.101326,0.342282,-0.046813,0.157273,0.709263,-0.604095,1.989915
6.104733,0.342524,-0.046579,0.157888,0.721399,-0.585834,1.999131
6.107537,0.342747,-0.046486,0.158520,0.722052,-0.583600,2.001239
6.111295,0.342894,-0.046302,0.158961,0.722947,-0.569814,2.006005
6.115016,0.343173,-0.045908,0.159217,0.719911,-0.578620,2.004354
6.117592,0.343323,-0.045326,0.159234,0.726326,-0.575391,2.004098
6.121731,0.343462,-0.044875,0.159361,0.718174,-0.588851,1.998887
6.124634,0.343672,-0.044326,0.159526,0.708285,-0.579920,2.000762
6.127840,0.343999,-0.043623,0.159793,0.716459,-0.585615,2.000640
6.131308,0.344218,-0.043210,0.160094,0.716897,-0.588411,2.001730
6.134634,0.344537,-0.043811,0.161645,0.705757,-0.571377,2.006053
6.137653,0.344832,-0.044374,0.163121,0.690433,-0.554918,2.010316
6.141123,0.345116,-0.044390,0.164192,0.705336,-0.555465,2.011606
6.144295,0.345321,-0.044571,0.165098,0.705427,-0.538112,2.017135
6.147892,0.345566,-0.044655,0.166142,0.700677,-0.526218,2.020247
6.151333,0.345733,-0.043720,0.165911,0.712111,-0.532104,2.020279
6.154383,0.345926,-0.042645,0.165748,0.722871,-0.542145,2.019282
6.158045,0.346299,-0.042082,0.165943,0.721297,-0.544736,2.021548
6.160908,0.346658,-0.041507,0.166198,0.714935,-0.555617,2.020813
6.165231,0.347071,-0.040877,0.166462,0.717473,-0.561837,2.020508
6.167972,0.347386,-0.040359,0.166897,0.721153,-0.563846,2.022595
6.171111,0.347745,-0.039909,0.167390,0.723445,-0.562648,2.026424
6.174979,0.347933,-0.039561,0.167988,0.728745,-0.557078,2.028167
6.177946,0.348086,-0.039167,0.168669,0.735131,-0.551425,2.030919
6.180912,0.348123,-0.038932,0.169268,0.736630,-0.545504,2.033829
6.184879,0.348216,-0.038603,0.169710,0.738075,-0.543282,2.033683
6.187686,0.348234,-0.038378,0.170255,0.741770,-0.541568,2.032601
6.191176,0.348272,-0.038182,0.170861,0.738752,-0.541058,2.032444
6.194654,0.348421,-0.038053,0.171515,0.739575,-0.536678,2.034001
6.197720,0.348670,-0.037950,0.172309,0.740039,-0.530268,2.036834
6.201138,0.348877,-0.037878,0.173216,0.740190,-0.523715,2.039940
6.204349,0.349127,-0.037606,0.173981,0.746141,-0.515691,2.042530
6.207515,0.349332,-0.037419,0.174740,0.740550,-0.514714,2.043100
6.211000,0.349411,-0.037271,0.175499,0.734464,-0.515136,2.042014
6.215034,0.349436,-0.037104,0.176123,0.737271,-0.509287,2.041036
6.217788,0.349478,-0.036895,0.176816,0.730723,-0.516027,2.038219
6.221357,0.349565,-0.036854,0.177602,0.724024,-0.517038,2.037531
6.224504,0.349727,-0.036550,0.178334,0.730500,-0.515531,2.038897
6.228683,0.349971,-0.036325,0.179095,0.731396,-0.516106,2.039200
6.231357,0.350271,-0.036028,0.179846,0.726185,-0.523413,2.040042
6.234980,0.350628,-0.035686,0.180546,0.731844,-0.520449,2.043991
6.237567,0.350947,-0.035369,0.181161,0.730835,-0.522646,2.046092
6.240974,0.351196,-0.035140,0.181751,0.729722,-0.520797,2.047774
6.244967,0.351424,-0.034716,0.182251,0.733132,-0.521376,2.048915
6.247781,0.351590,-0.034258,0.182704,0.735321,-0.526574,2.048260
6.252856,0.351851,-0.033788,0.183103,0.729375,-0.535001,2.046403
6.254337,0.352232,-0.033027,0.184421,0.723772,-0.540188,2.044392
6.272226,0.352780,-0.032214,0.185891,0.717240,-0.547572,2.044302
6.282995,0.353281,-0.031653,0.187598,0.711751,-0.545149,2.046752
6.286375,0.353835,-0.031155,0.189476,0.703901,-0.541590,2.049191
6.289191,0.354274,-0.030822,0.191586,0.704344,-0.528578,2.052974
6.295686,0.354562,-0.030603,0.192911,0.712489,-0.517377,2.058430
6.299576,0.354684,-0.030456,0.194047,0.713012,-0.512351,2.059627
6.309212,0.355179,-0.029803,0.195302,0.710393,-0.514941,2.060845
6.310941,0.355670,-0.028838,0.197196,0.708648,-0.512251,2.061759
6.326014,0.356251,-0.027501,0.199051,0.706401,-0.517117,2.062643
6.336882,0.356910,-0.026375,0.201084,0.705828,-0.511527,2.066374
6.345750,0.357544,-0.025166,0.203198,0.711467,-0.500471,2.072800
6.349436,0.357904,-0.024455,0.205033,0.717891,-0.488761,2.075272
6.352623,0.358260,-0.024714,0.207526,0.704499,-0.469716,2.080310
6.359872,0.358542,-0.025278,0.210054,0.679912,-0.451209,2.082824
6.361639,0.358757,-0.025569,0.212274,0.649360,-0.449541,2.080731
6.371254,0.359027,-0.025077,0.213832,0.632505,-0.454541,2.078308
6.373990,0.359133,-0.023993,0.215411,0.621075,-0.460965,2.078339
6.380925,0.359173,-0.022176,0.215604,0.632481,-0.477455,2.076739
6.391719,0.359220,-0.020220,0.215624,0.652408,-0.489670,2.079343
6.394650,0.359207,-0.018463,0.215668,0.670518,-0.499119,2.080162
6.397912,0.359116,-0.017671,0.216288,0.678044,-0.499114,2.081372
6.401287,0.359274,-0.017277,0.216853,0.653691,-0.485113,2.082757
6.404432,0.359359,-0.016813,0.217722,0.651070,-0.485742,2.085912
6.408108,0.359346,-0.016504,0.218410,0.648945,-0.485918,2.085101
6.411354,0.359358,-0.016082,0.219116,0.645878,-0.486787,2.086055
6.414402,0.359329,-0.015625,0.219989,0.645479,-0.482157,2.087464
6.417813,0.359175,-0.015180,0.220910,0.666971,-0.492373,2.088812
6.421679,0.359096,-0.014847,0.221482,0.663395,-0.488382,2.088485
6.424724,0.359077,-0.014406,0.222174,0.660268,-0.488224,2.088408
6.428201,0.359052,-0.013939,0.222731,0.657380,-0.485291,2.089541
6.431288,0.359127,-0.013483,0.223202,0.653389,-0.493056,2.089124
6.434741,0.359076,-0.013073,0.223785,0.630996,-0.489319,2.088478
6.438621,0.359223,-0.013194,0.225277,0.628212,-0.491625,2.087545
6.441298,0.359239,-0.013499,0.227096,0.600774,-0.482858,2.086913
6.444494,0.359280,-0.013868,0.228949,0.578902,-0.472232,2.086552
6.449066,0.359181,-0.014043,0.230662,0.558497,-0.458775,2.085834
6.455405,0.359178,-0.014093,0.232170,0.560011,-0.455681,2.085301
6.458278,0.358988,-0.013559,0.232782,0.544114,-0.448295,2.084973
6.461602,0.358915,-0.012854,0.233020,0.552732,-0.449149,2.086173
6.464417,0.358832,-0.012115,0.233324,0.558567,-0.452700,2.086624
6.467880,0.358824,-0.011652,0.233941,0.555331,-0.452487,2.087522
6.471405,0.358877,-0.011274,0.234549,0.550490,-0.451256,2.089436
6.474883,0.358960,-0.010763,0.235176,0.545528,-0.450305,2.092074
6.477782,0.358817,-0.009167,0.234449,0.564916,-0.461463,2.093496
6.481390,0.358685,-0.007577,0.233658,0.583688,-0.473918,2.093417
6.484888,0.358586,-0.005841,0.232602,0.609264,-0.491558,2.092915
6.487890,0.358435,-0.004497,0.232111,0.626697,-0.500359,2.092680
6.491518,0.358242,-0.003405,0.231539,0.623179,-0.498407,2.091512
6.494426,0.358268,-0.004043,0.233512,0.628037,-0.504596,2.088693
6.497931,0.358252,-0.004651,0.235593,0.598462,-0.490538,2.089099
6.501501,0.358220,-0.005334,0.237655,0.567921,-0.474639,2.089557
6.504627,0.358114,-0.005591,0.239085,0.548878,-0.464009,2.088771
6.507860,0.357929,-0.005680,0.240535,0.552161,-0.462901,2.088559
6.511405,0.357780,-0.005088,0.240712,0.520729,-0.443022,2.090348
6.514542,0.357677,-0.004528,0.240886,0.524218,-0.443596,2.091094
6.518034,0.357590,-0.003899,0.240972,0.527968,-0.436827,2.092676
6.521328,0.357397,-0.002233,0.240147,0.557134,-0.452575,2.093799
6.524538,0.357246,-0.000677,0.239311,0.573801,-0.465112,2.093341
6.527894,0.357018,0.000664,0.238628,0.590656,-0.473274,2.093327
6.531214,0.356766,0.001877,0.237825,0.606797,-0.480483,2.093397
6.534678,0.356523,0.003168,0.237115,0.604141,-0.485282,2.092253
6.537874,0.356309,0.002976,0.238251,0.596882,-0.482438,2.091929
6.541557,0.356156,0.002915,0.239467,0.582428,-0.472267,2.092626
6.544787,0.356060,0.002919,0.240553,0.568475,-0.464884,2.093585
6.553318,0.355914,0.003750,0.241071,0.571242,-0.455895,2.096098
6.556116,0.355394,0.005598,0.241247,0.595200,-0.471222,2.095406
6.574657,0.355002,0.007767,0.240486,0.597723,-0.470120,2.096508
6.585162,0.354548,0.009397,0.240572,0.598665,-0.474495,2.095780
6.587793,0.354096,0.010991,0.240713,0.600175,-0.479579,2.094520
6.591542,0.353714,0.011910,0.241388,0.575751,-0.487275,2.091890
6.599932,0.353145,0.012925,0.241134,0.581764,-0.488248,2.089308
6.601444,0.352635,0.014417,0.241104,0.589980,-0.491770,2.086222
6.614931,0.351799,0.016526,0.240384,0.587912,-0.483871,2.087288
6.639338,0.350830,0.018341,0.240913,0.608994,-0.487775,2.088316
6.648921,0.349789,0.020127,0.241319,0.617278,-0.482406,2.088321
6.653826,0.349247,0.020615,0.243080,0.593784,-0.469084,2.091712
6.656945,0.348546,0.020950,0.244562,0.563948,-0.456555,2.092904
6.659709,0.347827,0.022564,0.244492,0.584978,-0.476933,2.090530
6.670728,0.347243,0.024543,0.243136,0.586254,-0.484608,2.087798
6.681329,0.346493,0.026573,0.242072,0.585549,-0.487133,2.086574
6.685869,0.345694,0.029000,0.241044,0.602811,-0.500060,2.085644
6.694627,0.344977,0.031226,0.240075,0.622112,-0.513996,2.085443
6.697066,0.344601,0.031992,0.240471,0.620286,-0.510956,2.086874
6.700867,0.344178,0.032808,0.240826,0.610971,-0.508468,2.088453
6.703746,0.343800,0.033573,0.241079,0.628889,-0.520310,2.087620
6.706949,0.343429,0.034061,0.241089,0.628071,-0.517126,2.087188
6.710711,0.342892,0.034652,0.240975,0.631254,-0.517666,2.085626
6.713610,0.342407,0.035244,0.240842,0.634298,-0.516156,2.085651
6.717011,0.341982,0.035759,0.240846,0.635422,-0.513984,2.086425
6.720706,0.341822,0.036029,0.241047,0.633401,-0.515389,2.087013
6.723670,0.341542,0.035786,0.242142,0.612353,-0.509786,2.087773
6.727648,0.341447,0.035316,0.243358,0.589569,-0.500241,2.088766
6.730920,0.341157,0.034904,0.244518,0.585541,-0.500877,2.089103
6.734519,0.340699,0.034462,0.245716,0.566708,-0.494002,2.087015
6.737318,0.340157,0.034152,0.246654,0.548112,-0.480935,2.085823
6.741172,0.339655,0.035453,0.245537,0.573171,-0.487886,2.085719
6.744512,0.339037,0.036961,0.244298,0.597769,-0.500146,2.083981
6.747761,0.338611,0.038384,0.243103,0.602077,-0.502209,2.082935
6.751445,0.338271,0.039758,0.241910,0.622245,-0.510044,2.083472
6.754445,0.337824,0.041205,0.240730,0.646159,-0.520423,2.081528
6.757678,0.337561,0.041623,0.240871,0.640583,-0.522558,2.080813
6.761189,0.337418,0.041859,0.241145,0.633894,-0.517616,2.082789
6.764266,0.337199,0.042178,0.241390,0.629659,-0.515724,2.083178
6.767725,0.336899,0.042683,0.241410,0.631519,-0.518730,2.081932
6.770821,0.336689,0.043173,0.241428,0.628090,-0.519706,2.083649
6.774419,0.336270,0.043697,0.241317,0.633541,-0.522758,2.082249
6.777649,0.335815,0.044251,0.241204,0.636799,-0.525153,2.080792
6.781049,0.335467,0.044681,0.241125,0.638716,-0.526282,2.079661
6.784368,0.335156,0.044957,0.241227,0.638349,-0.522406,2.080570
6.787378,0.334966,0.045140,0.241365,0.637752,-0.521036,2.080049
6.791347,0.334765,0.044469,0.242523,0.618418,-0.506447,2.080480
6.794198,0.334596,0.043743,0.243671,0.612296,-0.478437,2.085181
6.797306,0.334251,0.043922,0.243946,0.610546,-0.476301,2.085221
6.800884,0.334014,0.044132,0.244111,0.609285,-0.476162,2.084680
6.804655,0.333593,0.044384,0.244237,0.600938,-0.447077,2.089823
6.807090,0.333266,0.045426,0.243409,0.615262,-0.453188,2.091037
6.811352,0.332845,0.046525,0.242518,0.619507,-0.475768,2.087263
6.813766,0.332574,0.046812,0.242471,0.619201,-0.473532,2.087941
6.816818,0.332013,0.047437,0.242035,0.624686,-0.479884,2.085226
6.820826,0.331527,0.048084,0.241599,0.637224,-0.513058,2.077693
6.824768,0.331099,0.048594,0.241266,0.642350,-0.516501,2.076013
6.827331,0.330744,0.049111,0.241013,0.642519,-0.523978,2.074048
6.831362,0.330365,0.049536,0.240755,0.645349,-0.527541,2.072922
6.833477,0.330232,0.049654,0.240882,0.642535,-0.523647,2.074598
6.837057,0.329976,0.049730,0.241061,0.638999,-0.520060,2.075464
6.840647,0.329852,0.049796,0.241188,0.635531,-0.518808,2.075563
6.844661,0.329658,0.049822,0.241270,0.836633,-0.246209,2.140924
6.847089,0.329464,0.050063,0.241306,0.836199,-0.247770,2.139760
6.851563,0.329302,0.050331,0.241307,0.834788,-0.247373,2.138907
6.853878,0.329042,0.050941,0.240793,0.840608,-0.254115,2.136683
6.857121,0.328683,0.051593,0.240224,0.847670,-0.261008,2.134307
6.861244,0.328332,0.052117,0.239879,0.647887,-0.532823,2.065865
6.863444,0.327995,0.051663,0.240523,0.631380,-0.523217,2.065197
6.867424,0.327664,0.051120,0.241190,0.619907,-0.512209,2.065074
6.872576,0.327539,0.050279,0.242247,0.601768,-0.495453,2.066723
6.874515,0.327263,0.050243,0.242456,0.597305,-0.486946,2.068090
6.880119,0.326928,0.050826,0.242072,0.603429,-0.485650,2.071167
6.898451,0.326484,0.052278,0.240689,0.623411,-0.496483,2.070221
6.913506,0.325991,0.053776,0.239305,0.636855,-0.511517,2.068148
6.917718,0.325403,0.055388,0.237861,0.655180,-0.523648,2.067028
6.924849,0.324776,0.056545,0.236893,0.662299,-0.534767,2.064306
6.935779,0.324297,0.057223,0.236323,0.658379,-0.536732,2.062319
6.958700,0.323903,0.057792,0.235805,0.655278,-0.538589,2.062978
6.970140,0.323519,0.058398,0.235217,0.657111,-0.539246,2.063747
6.973172,0.323200,0.058983,0.234562,0.656765,-0.543640,2.062260
6.980887,0.322877,0.059372,0.234108,0.651001,-0.545281,2.059146
6.983598,0.322525,0.059747,0.233617,0.649994,-0.549865,2.054983
6.994529,0.322143,0.060152,0.233019,0.651956,-0.553061,2.050337
6.996107,0.321818,0.060519,0.232472,0.651867,-0.556451,2.046342
7.005521,0.321557,0.060729,0.232106,0.650931,-0.556820,2.045491
7.006974,0.321710,0.060779,0.231751,0.655789,-0.542840,2.053746
7.015798,0.321882,0.060762,0.231411,0.652774,-0.540886,2.057439
7.018980,0.321941,0.060799,0.231127,0.658096,-0.531581,2.063166
7.023031,0.322057,0.060993,0.230651,0.660100,-0.535580,2.063031
7.025805,0.322152,0.061339,0.230059,0.666515,-0.533401,2.065736
7.029124,0.322193,0.061759,0.229438,0.660291,-0.555270,2.060508
7.033322,0.322198,0.062313,0.228814,0.665269,-0.561702,2.061240
7.036187,0.322213,0.062790,0.228226,0.662333,-0.577472,2.058192
7.039304,0.322176,0.063040,0.227730,0.663867,-0.574767,2.059873
7.043324,0.322148,0.063170,0.227357,0.657394,-0.582561,2.057169
7.046452,0.321999,0.063252,0.227131,0.655523,-0.579820,2.056629
7.048995,0.321908,0.063264,0.226892,0.650991,-0.580368,2.054450
7.053270,0.321977,0.063243,0.226657,0.646960,-0.576445,2.055008
7.056026,0.322016,0.063356,0.226372,0.644662,-0.578943,2.055675
7.059535,0.322006,0.063434,0.226027,0.644736,-0.576551,2.056435
7.064068,0.321939,0.063460,0.225654,0.646596,-0.572533,2.056504
7.065892,0.321882,0.063526,0.225192,0.648985,-0.568975,2.056679
7.069550,0.321803,0.063620,0.224569,0.650767,-0.568838,2.054807
7.073312,0.321746,0.063661,0.224067,0.649879,-0.568254,2.053451
7.079142,0.321742,0.063798,0.223505,0.652314,-0.568763,2.051454
7.082778,0.321837,0.064029,0.222839,0.657046,-0.571772,2.050755
7.085652,0.321917,0.064201,0.222302,0.656971,-0.575022,2.049109
7.089426,0.322025,0.064360,0.221917,0.657442,-0.575856,2.049060
7.092993,0.322177,0.064545,0.221422,0.657687,-0.578677,2.048484
7.096220,0.322305,0.064687,0.221015,0.655157,-0.581129,2.048365
7.099083,0.322330,0.064746,0.220759,0.652970,-0.579913,2.047835
7.103725,0.322334,0.064754,0.220446,0.655491,-0.576093,2.047838
7.105751,0.322393,0.064811,0.219993,0.657111,-0.574398,2.047307
7.109101,0.322349,0.064748,0.219661,0.658875,-0.567327,2.049017
7.113125,0.322421,0.064710,0.219231,0.661714,-0.562637,2.049611
7.115937,0.322533,0.064676,0.218747,0.662272,-0.557335,2.050485
7.119635,0.322665,0.064667,0.218260,0.663890,-0.556434,2.050679
7.123369,0.322738,0.064641,0.217804,0.664587,-0.555910,2.050920
7.125654,0.322879,0.064670,0.217282,0.666512,-0.556642,2.050279
7.129340,0.322912,0.064618,0.216869,0.667943,-0.555518,2.050721
7.133378,0.322924,0.064432,0.216483,0.667382,-0.553436,2.051067
7.135962,0.322917,0.064276,0.216154,0.672354,-0.537740,2.055737
7.138876,0.323032,0.064241,0.215604,0.674081,-0.537350,2.056563
7.143208,0.323057,0.064248,0.215135,0.671983,-0.541354,2.056093
7.145452,0.323098,0.064189,0.214589,0.672024,-0.542283,2.055203
7.149292,0.323156,0.064266,0.214027,0.675399,-0.546440,2.054594
7.152853,0.323181,0.064286,0.213404,0.669997,-0.562308,2.050427
7.156254,0.323159,0.064173,0.213053,0.669764,-0.563657,2.049615
7.159642,0.323215,0.064043,0.212713,0.670997,-0.564583,2.049853
7.163233,0.323322,0.063978,0.212439,0.668734,-0.568774,2.050249
7.166229,0.323438,0.063889,0.212157,0.665756,-0.572952,2.050212
7.169456,0.323594,0.063826,0.211926,0.667953,-0.576235,2.050345
7.173352,0.323702,0.063615,0.211636,0.666101,-0.575990,2.051821
7.177794,0.323804,0.063256,0.211318,0.666310,-0.569984,2.053756
7.189821,0.323884,0.062818,0.210826,0.666806,-0.565521,2.055502
7.200514,0.324092,0.062435,0.210182,0.671420,-0.560259,2.056835
7.206804,0.324259,0.062084,0.209496,0.672994,-0.555486,2.058890
7.214091,0.324469,0.061828,0.208887,0.678298,-0.550817,2.060388
7.218524,0.324758,0.061663,0.208311,0.682574,-0.551816,2.061206
7.225400,0.325023,0.061587,0.207895,0.689506,-0.550589,2.061446
7.227710,0.325175,0.061352,0.207482,0.694736,-0.547980,2.062139
7.239599,0.325387,0.060960,0.207065,0.695973,-0.548360,2.062423
7.241801,0.325416,0.060104,0.206703,0.691570,-0.553708,2.060432
7.264400,0.325325,0.059019,0.206236,0.670619,-0.550331,2.057981
7.277725,0.325217,0.057943,0.205690,0.665296,-0.555566,2.055138
7.286007,0.325058,0.057016,0.205357,0.655921,-0.563376,2.051774
7.297092,0.324828,0.056046,0.204970,0.650053,-0.569090,2.048246
7.300115,0.324683,0.055397,0.204510,0.647355,-0.572056,2.046782
7.309632,0.324583,0.055014,0.204180,0.661405,-0.583001,2.045370
7.316885,0.324501,0.054610,0.203913,0.658101,-0.586601,2.044405
7.320271,0.324422,0.054179,0.203645,0.658471,-0.591731,2.042951
7.323581,0.324373,0.053880,0.203451,0.657156,-0.595803,2.041372
7.327349,0.324353,0.053670,0.203314,0.657524,-0.599584,2.040272
7.330228,0.324294,0.053347,0.203205,0.656356,-0.600678,2.039271
7.333543,0.324291,0.052901,0.203261,0.652533,-0.599259,2.039345
7.336832,0.324306,0.052469,0.203331,0.646725,-0.597606,2.039730
7.339622,0.324355,0.052091,0.203379,0.644148,-0.596088,2.039637
7.343640,0.324407,0.051801,0.203425,0.637542,-0.598474,2.037305
7.346630,0.324436,0.051577,0.203392,0.634452,-0.599442,2.036002
7.350634,0.324414,0.051534,0.203168,0.638764,-0.601864,2.033178
7.353175,0.324390,0.051474,0.202937,0.643220,-0.604045,2.030196
7.356487,0.324414,0.051374,0.202769,0.645146,-0.606488,2.027417
7.360205,0.324422,0.051213,0.202600,0.650969,-0.604215,2.027086
7.364083,0.324497,0.051057,0.202479,0.655102,-0.604293,2.024871
7.367017,0.324586,0.050845,0.202424,0.654385,-0.602498,2.024790
7.370888,0.324660,0.050572,0.202362,0.653926,-0.599073,2.024441
7.373637,0.324667,0.050272,0.202272,0.654792,-0.592639,2.024581
7.376683,0.324661,0.049951,0.202210,0.655506,-0.585893,2.024368
7.380116,0.324651,0.049638,0.202137,0.655524,-0.575991,2.025992
7.383928,0.324659,0.049277,0.202181,0.658158,-0.570328,2.025924
7.386528,0.324707,0.048957,0.202233,0.659020,-0.563515,2.026864
7.389841,0.324815,0.048636,0.202370,0.658528,-0.559443,2.027796
7.393035,0.324961,0.048347,0.202505,0.657337,-0.555891,2.029259
7.396539,0.325116,0.048033,0.202655,0.657941,-0.554676,2.029782
7.400253,0.325191,0.047807,0.202697,0.656077,-0.552649,2.030782
7.403131,0.325263,0.047595,0.202743,0.655882,-0.550841,2.031561
7.406929,0.325303,0.047470,0.202691,0.655759,-0.551510,2.031518
7.410296,0.325330,0.047375,0.202635,0.656360,-0.552836,2.031021
7.413217,0.325346,0.047318,0.202569,0.654556,-0.555824,2.030708
7.417195,0.325429,0.047240,0.202548,0.653741,-0.557491,2.030374
7.420480,0.325479,0.047207,0.202487,0.650439,-0.561458,2.030365
7.423590,0.325516,0.047164,0.202465,0.648344,-0.563664,2.030125
7.427315,0.325544,0.047126,0.202419,0.646245,-0.566096,2.029490
7.429676,0.325552,0.047124,0.202372,0.645136,-0.567670,2.029014
7.433393,0.325519,0.047146,0.202271,0.644005,-0.570050,2.028165
7.436723,0.325489,0.047124,0.202198,0.645709,-0.570057,2.027489
7.439992,0.325458,0.047089,0.202118,0.646926,-0.569780,2.027463
7.443566,0.325432,0.047060,0.202064,0.646169,-0.570233,2.027122
7.446309,0.325448,0.047084,0.202015,0.647581,-0.570833,2.028154
7.449522,0.325488,0.047118,0.201952,0.647907,-0.574025,2.028073
7.453464,0.325503,0.047170,0.201881,0.648681,-0.576702,2.028378
7.457324,0.325447,0.047229,0.201784,0.647710,-0.581723,2.026484
7.460217,0.325357,0.047253,0.201749,0.648436,-0.580856,2.025800
7.463324,0.325356,0.047185,0.201757,0.647170,-0.580813,2.024986
7.467063,0.325340,0.047102,0.201802,0.644415,-0.579851,2.024874
7.469739,0.325300,0.047017,0.201842,0.639113,-0.580473,2.022850
7.473715,0.325283,0.046917,0.201961,0.640381,-0.578777,2.021976
7.476784,0.325287,0.046857,0.202008,0.638618,-0.580763,2.021576
7.480245,0.325174,0.046841,0.202023,0.636463,-0.581971,2.019558
7.483789,0.325017,0.046855,0.201992,0.636047,-0.581878,2.017465
7.487018,0.324893,0.046918,0.201972,0.636283,-0.582874,2.015945
7.490493,0.324809,0.047021,0.201883,0.631881,-0.583558,2.015455
7.493361,0.324700,0.047134,0.201804,0.631039,-0.585559,2.013041
7.496839,0.324592,0.047258,0.201730,0.630505,-0.586891,2.011344
7.499727,0.324533,0.047353,0.201712,0.630050,-0.588919,2.009739
7.502891,0.324517,0.047397,0.201764,0.629006,-0.589678,2.008554
7.507239,0.324511,0.047442,0.201846,0.628656,-0.590706,2.007344
7.509542,0.324509,0.047484,0.201911,0.628866,-0.591645,2.006517
7.513222,0.324433,0.047665,0.201818,0.631312,-0.593838,2.003809
7.520656,0.324286,0.047982,0.201682,0.634555,-0.592627,2.002911
7.539050,0.324134,0.048437,0.201414,0.638319,-0.593680,2.000845
7.542126,0.324002,0.048939,0.201118,0.642172,-0.596138,1.999046
7.553631,0.323933,0.049423,0.200848,0.643227,-0.599560,1.997541
7.556263,0.323927,0.049745,0.200751,0.641736,-0.601742,1.997756
7.563918,0.323982,0.049934,0.200701,0.640737,-0.603055,1.997947
7.565882,0.324016,0.049985,0.200755,0.640404,-0.602277,1.999699
7.581990,0.324044,0.049951,0.200874,0.637824,-0.597741,2.001094
7.587477,0.324040,0.049923,0.200982,0.634689,-0.594700,2.000354
7.617568,0.323953,0.049993,0.200967,0.632673,-0.592065,1.998931
7.627855,0.323922,0.050049,0.200896,0.630118,-0.592340,1.995983
7.631804,0.323875,0.050129,0.200780,0.627163,-0.591940,1.993630
7.635123,0.323851,0.050224,0.200624,0.626112,-0.594017,1.991483
7.642658,0.323881,0.050326,0.200573,0.629652,-0.590204,1.994559
7.645023,0.324000,0.050545,0.200294,0.631887,-0.591449,1.994731
7.655474,0.324117,0.050767,0.200036,0.633760,-0.592395,1.995520
7.664234,0.324361,0.051069,0.199789,0.636491,-0.592525,1.997352
7.667665,0.324602,0.051408,0.199559,0.638297,-0.592009,1.998984
7.673389,0.324837,0.051761,0.199189,0.639717,-0.595728,1.996660
7.678149,0.324989,0.052008,0.199056,0.640804,-0.594761,1.997333
7.680985,0.325139,0.052252,0.198916,0.640981,-0.594154,1.997362
7.684326,0.325177,0.052467,0.198703,0.640469,-0.597037,1.995541
7.687747,0.325197,0.052657,0.198523,0.644411,-0.597796,1.993603
7.691395,0.325226,0.052727,0.198467,0.643185,-0.598210,1.992702
7.694703,0.325291,0.052749,0.198421,0.651926,-0.584767,1.996641
7.697787,0.325354,0.052762,0.198388,0.652127,-0.580740,1.997847
7.701119,0.325446,0.052853,0.198361,0.654966,-0.577178,1.999159
7.704341,0.325528,0.053005,0.198178,0.651038,-0.574444,2.000716
7.707802,0.325616,0.053253,0.198005,0.650223,-0.574105,2.001024
7.711108,0.325685,0.053582,0.197831,0.640182,-0.587603,1.996860
7.714407,0.325800,0.053987,0.197705,0.639702,-0.591824,1.996373
7.718528,0.325904,0.054251,0.197651,0.638447,-0.594359,1.996009
7.721982,0.325992,0.054314,0.197899,0.644591,-0.587531,1.998776
7.724704,0.326062,0.054321,0.198128,0.648080,-0.576025,2.002914
7.727976,0.326243,0.054658,0.198081,0.646780,-0.577061,2.003508
7.731390,0.326425,0.055031,0.197898,0.646025,-0.578436,2.003921
7.734329,0.326588,0.055432,0.197660,0.642842,-0.580287,2.004289
7.738434,0.326551,0.056004,0.197189,0.637841,-0.590425,2.000088
7.741121,0.326533,0.056594,0.196676,0.634885,-0.603467,1.994990
7.744378,0.326436,0.056918,0.196414,0.632147,-0.607726,1.994665
7.748042,0.326314,0.057182,0.196245,0.633326,-0.607672,1.993887
7.751185,0.326174,0.057428,0.196120,0.634291,-0.606110,1.992910
7.754600,0.326273,0.057641,0.196034,0.615375,-0.593462,1.993798
7.758070,0.326344,0.057971,0.195861,0.614624,-0.592698,1.994329
7.761890,0.326308,0.058277,0.195625,0.621471,-0.586690,1.993490
7.765204,0.326292,0.058637,0.195351,0.625818,-0.587650,1.992764
7.768243,0.326276,0.058998,0.195078,0.629282,-0.587446,1.992777
7.771866,0.326240,0.059263,0.194943,0.649487,-0.598862,1.992618
7.774468,0.326213,0.059395,0.194940,0.632304,-0.586692,1.993839
7.778290,0.326242,0.059676,0.194791,0.631769,-0.587899,1.994712
7.781708,0.326213,0.059905,0.194621,0.630082,-0.584885,1.995960
7.784573,0.326160,0.060216,0.194411,0.631275,-0.582880,1.996757
