t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
0.141257,0.396392,0.105089,0.157989,2.793544,0.154880,1.097372
0.144444,0.396393,0.105085,0.157955,2.795289,0.153211,1.089096
0.150847,0.396340,0.105058,0.157962,2.795186,0.152868,1.088075
0.156515,0.396324,0.105085,0.158001,2.796146,0.151356,1.086820
0.161883,0.396317,0.105131,0.158000,2.797304,0.148409,1.085909
0.181785,0.396457,0.105258,0.158067,2.796816,0.149094,1.086513
0.194016,0.396463,0.105281,0.158028,2.796915,0.149815,1.090899
0.196478,0.396432,0.105353,0.158000,2.798340,0.147968,1.086723
0.199450,0.396266,0.105319,0.157879,2.799440,0.147580,1.085728
0.206389,0.396187,0.105377,0.157894,2.801078,0.146803,1.083749
0.209416,0.395969,0.105344,0.157773,2.804011,0.144097,1.081665
0.218446,0.395892,0.105403,0.157759,2.805772,0.141190,1.076112
0.228124,0.395779,0.105322,0.157667,2.804608,0.139936,1.081101
0.232051,0.395985,0.105416,0.157779,2.805455,0.138556,1.078955
0.240301,0.396090,0.105439,0.157820,2.804604,0.139867,1.084391
0.243962,0.396328,0.105542,0.157980,2.802765,0.138372,1.086309
0.247201,0.396422,0.105526,0.158020,2.802541,0.139491,1.087793
0.250482,0.396569,0.105618,0.158126,2.802979,0.143301,1.087574
0.253637,0.396531,0.105638,0.158126,2.802302,0.144862,1.091882
0.256684,0.396488,0.105639,0.158124,2.802490,0.144049,1.088980
0.260178,0.396450,0.105653,0.158140,2.803327,0.147139,1.088608
0.263208,0.396414,0.105693,0.158172,2.802324,0.146469,1.092415
0.267114,0.396483,0.105684,0.158279,2.800760,0.146357,1.089945
0.270054,0.396530,0.105720,0.158486,2.800352,0.142308,1.092340
0.274116,0.396582,0.105739,0.158664,2.799703,0.140533,1.096342
0.277222,0.396629,0.105720,0.158802,2.798534,0.139840,1.092486
0.279946,0.396613,0.105732,0.158887,2.797130,0.139366,1.095262
0.283835,0.396528,0.105781,0.158912,2.800744,0.134740,1.098406
0.287248,0.396476,0.105873,0.158877,2.800632,0.138349,1.092128
0.290182,0.396251,0.105771,0.158704,2.800346,0.139583,1.092982
0.294058,0.396197,0.105798,0.158712,2.798417,0.143008,1.095553
0.297339,0.396204,0.105771,0.158819,2.796581,0.146771,1.094550
0.303947,0.396206,0.105740,0.158935,2.793401,0.147786,1.096747
0.307060,0.396140,0.105583,0.158984,2.789247,0.151712,1.101305
0.310764,0.396242,0.105617,0.159181,2.785895,0.156295,1.099343
0.314218,0.396166,0.105546,0.159227,2.784068,0.156778,1.102702
0.317360,0.396056,0.105553,0.159193,2.784173,0.160141,1.098831
0.320381,0.395950,0.105566,0.159147,2.782517,0.166324,1.095740
0.323926,0.395896,0.105611,0.159142,2.784425,0.163931,1.095918
0.327240,0.395716,0.105685,0.159084,2.785467,0.164008,1.093260
0.330694,0.395536,0.105756,0.159034,2.788214,0.162553,1.088844
0.333781,0.395387,0.105815,0.159089,2.788852,0.158670,1.090843
0.337248,0.395234,0.105883,0.159163,2.790761,0.156840,1.089615
0.340613,0.395073,0.105959,0.159272,2.791318,0.157700,1.086223
0.344288,0.395022,0.105989,0.159423,2.791861,0.156610,1.088294
0.346913,0.394942,0.106048,0.159587,2.790774,0.160182,1.087501
0.350259,0.394859,0.106051,0.159706,2.791246,0.162206,1.084486
0.353190,0.394771,0.106086,0.159854,2.791902,0.160681,1.082382
0.356793,0.394711,0.106148,0.159972,2.792365,0.161940,1.082511
0.360098,0.394671,0.106237,0.160100,2.792935,0.162097,1.080550
0.363716,0.394664,0.106338,0.160234,2.793002,0.158077,1.084604
0.367167,0.394600,0.106462,0.160341,2.794696,0.156743,1.084998
0.370626,0.394549,0.106591,0.160425,2.795948,0.156379,1.086457
0.373820,0.394550,0.106671,0.160514,2.796606,0.151094,1.091520
0.376938,0.394548,0.106726,0.160624,2.796763,0.149043,1.093614
0.380455,0.394530,0.106729,0.160741,2.796919,0.148168,1.091673
0.383612,0.394557,0.106698,0.160918,2.793895,0.144589,1.097913
0.387012,0.394478,0.106661,0.161073,2.791928,0.144904,1.097295
0.390426,0.394343,0.106653,0.161180,2.791354,0.146892,1.092041
0.393712,0.394476,0.106829,0.161456,2.792106,0.146032,1.096397
0.396724,0.394626,0.107023,0.161697,2.792449,0.150189,1.101295
0.407565,0.394720,0.107207,0.162110,2.792313,0.151576,1.100197
0.416457,0.394812,0.107277,0.162564,2.790538,0.151607,1.105080
0.419220,0.394682,0.107365,0.163042,2.790227,0.152578,1.104386
0.429877,0.394280,0.107279,0.163344,2.788721,0.155437,1.097982
0.433453,0.393872,0.107160,0.163769,2.786584,0.154879,1.093382
0.436600,0.393535,0.107250,0.164146,2.786933,0.155872,1.094178
0.443764,0.393408,0.107424,0.164639,2.788266,0.157276,1.089152
0.446278,0.393369,0.107561,0.165160,2.787298,0.156406,1.095226
0.455197,0.393352,0.107860,0.165752,2.784712,0.157446,1.098292
0.457917,0.393160,0.108294,0.166910,2.784118,0.158231,1.096555
0.479997,0.392746,0.108695,0.168031,2.780245,0.160747,1.095407
0.493912,0.392184,0.109056,0.169102,2.775445,0.165565,1.095959
0.497820,0.391704,0.109452,0.170284,2.771904,0.171483,1.090367
0.504624,0.391106,0.109786,0.171734,2.767401,0.178347,1.089606
0.506897,0.390662,0.110200,0.172745,2.764721,0.181185,1.093167
0.516536,0.390068,0.110602,0.173829,2.764928,0.185933,1.090147
0.519229,0.389402,0.111079,0.175222,2.764439,0.184818,1.096664
0.529580,0.388772,0.111629,0.176585,2.760275,0.186054,1.101251
0.535730,0.387888,0.111961,0.177631,2.762451,0.182223,1.101826
0.539797,0.386996,0.112218,0.178639,2.758013,0.189115,1.098025
0.542978,0.386353,0.112534,0.179747,2.756450,0.187017,1.103890
0.546419,0.385884,0.112747,0.180548,2.755720,0.188069,1.101097
0.549593,0.385308,0.112777,0.181442,2.751325,0.197753,1.105483
0.553152,0.385052,0.112957,0.182435,2.748827,0.196500,1.114648
0.556553,0.384638,0.113278,0.183370,2.745856,0.198816,1.124303
0.559644,0.384325,0.113485,0.184152,2.745191,0.198960,1.129696
0.563280,0.383857,0.113718,0.184922,2.743501,0.194436,1.144179
0.566377,0.383330,0.113871,0.185675,2.740674,0.195351,1.146661
0.569942,0.382714,0.113979,0.186369,2.735051,0.206354,1.145233
0.573306,0.382195,0.114272,0.187268,2.740266,0.194327,1.154071
0.576874,0.381529,0.114554,0.188029,2.740467,0.194365,1.156094
0.580047,0.380914,0.114890,0.188854,2.742530,0.196231,1.153776
0.582996,0.380444,0.115408,0.189694,2.750094,0.181301,1.163376
0.586453,0.380051,0.115871,0.190674,2.752877,0.172150,1.173227
0.589609,0.379666,0.115956,0.191507,2.748450,0.174793,1.177663
0.592784,0.379266,0.116203,0.192530,2.745703,0.177929,1.185816
0.596097,0.378800,0.116444,0.193502,2.742431,0.182159,1.193078
0.603300,0.378109,0.116663,0.194505,2.741356,0.184841,1.192752
0.606324,0.377330,0.116947,0.195371,2.742756,0.186641,1.191750
0.609318,0.376568,0.117163,0.196108,2.745196,0.188582,1.189325
0.612572,0.375859,0.117264,0.196785,2.746887,0.187697,1.189025
0.616562,0.375178,0.117362,0.197468,2.744651,0.190329,1.187359
0.619786,0.374707,0.117587,0.198018,2.745122,0.192407,1.190962
0.622998,0.374230,0.117751,0.198679,2.744185,0.191630,1.193787
0.626581,0.373736,0.117840,0.199289,2.742066,0.193263,1.194763
0.629966,0.373282,0.117766,0.199871,2.731276,0.208731,1.191131
0.633453,0.372812,0.117611,0.200364,2.732893,0.202284,1.193006
0.636366,0.372251,0.117346,0.200761,2.725873,0.212168,1.188326
0.639772,0.371792,0.117126,0.201037,2.718764,0.222937,1.186217
0.643483,0.371426,0.117225,0.201410,2.719603,0.219150,1.186220
0.646357,0.371013,0.117379,0.201854,2.726342,0.205660,1.188189
0.650045,0.370599,0.117641,0.202325,2.725311,0.210324,1.184724
0.653391,0.370263,0.117882,0.202917,2.728603,0.201313,1.184214
0.656603,0.369796,0.118082,0.203526,2.734602,0.191249,1.184732
0.659993,0.369233,0.118163,0.204155,2.729695,0.201401,1.181993
0.663171,0.368747,0.118114,0.204566,2.731145,0.199283,1.181594
0.666354,0.368268,0.118057,0.205131,2.725252,0.210415,1.179504
0.669800,0.367797,0.117971,0.205647,2.720560,0.222321,1.180601
0.673327,0.367502,0.118168,0.206181,2.719094,0.225566,1.182779
0.676625,0.367170,0.118262,0.206574,2.722505,0.222963,1.184407
0.679827,0.366859,0.118434,0.207095,2.719344,0.229887,1.183263
0.683180,0.366612,0.118585,0.207444,2.721361,0.224028,1.188107
0.686425,0.366375,0.118728,0.207807,2.724033,0.217947,1.189588
0.689708,0.366075,0.118654,0.208090,2.716409,0.233824,1.185606
0.692979,0.365827,0.118409,0.208384,2.715800,0.232718,1.188628
0.695926,0.365568,0.118152,0.208706,2.710172,0.241098,1.189157
0.699556,0.365320,0.117873,0.209031,2.702751,0.256654,1.184285
0.702781,0.365178,0.117907,0.209467,2.703089,0.255753,1.186191
0.706488,0.365097,0.117916,0.209949,2.707932,0.243046,1.192062
0.709772,0.365065,0.118065,0.210513,2.705476,0.244179,1.193341
0.712883,0.365068,0.118259,0.210999,2.708976,0.235526,1.198086
0.716275,0.365116,0.118514,0.211507,2.714474,0.219606,1.205751
0.719789,0.365094,0.118513,0.211840,2.712776,0.219510,1.208947
0.722599,0.364947,0.118505,0.212211,2.711391,0.220588,1.209896
0.741604,0.364820,0.118523,0.212515,2.710386,0.221937,1.211208
0.751056,0.364710,0.118559,0.212775,2.709930,0.223641,1.212600
0.754769,0.364593,0.118529,0.213013,2.710609,0.223327,1.213078
0.764260,0.364516,0.118371,0.213234,2.709573,0.225030,1.211973
0.773310,0.364610,0.118238,0.213357,2.709148,0.223943,1.212506
0.793327,0.364724,0.118094,0.213450,2.710479,0.220947,1.213467
0.795941,0.364874,0.117888,0.213516,2.709664,0.218356,1.212868
0.807398,0.365021,0.117723,0.213495,2.708474,0.218305,1.212397
0.813232,0.365112,0.117705,0.213454,2.710813,0.213279,1.213883
0.817655,0.365157,0.117706,0.213384,2.713160,0.211462,1.212098
0.820447,0.365280,0.117728,0.213241,2.714418,0.208826,1.211185
0.831559,0.365391,0.117812,0.213077,2.717765,0.206783,1.211374
0.842034,0.365489,0.117725,0.212830,2.719966,0.205530,1.208263
0.854414,0.365640,0.117571,0.212597,2.719196,0.206119,1.204311
0.865276,0.365765,0.117351,0.212389,2.718309,0.204425,1.201895
0.868802,0.365804,0.117114,0.212251,2.716889,0.205854,1.198183
0.872566,0.365861,0.116874,0.212102,2.714814,0.205956,1.195616
0.875948,0.365939,0.116744,0.212071,2.712884,0.208522,1.193996
0.879240,0.365988,0.116640,0.212040,2.706449,0.219447,1.192483
0.882660,0.366060,0.116576,0.211967,2.708943,0.219736,1.196856
0.885827,0.366067,0.116629,0.211906,2.709031,0.219827,1.195807
0.888919,0.365978,0.116599,0.211832,2.711463,0.219044,1.193116
0.892182,0.365875,0.116704,0.211809,2.706806,0.231317,1.191209
0.895620,0.365709,0.116608,0.211659,2.714059,0.220828,1.193092
0.899197,0.365708,0.116716,0.211677,2.705941,0.237350,1.186170
0.902486,0.365680,0.116574,0.211589,2.706295,0.237187,1.188508
0.905655,0.365709,0.116514,0.211558,2.700164,0.247819,1.188583
0.908939,0.365725,0.116359,0.211487,2.702304,0.242238,1.187746
0.912316,0.365716,0.116385,0.211493,2.701466,0.242351,1.188071
0.915365,0.365555,0.116241,0.211324,2.704480,0.234857,1.187948
0.918711,0.365492,0.116234,0.211235,2.698931,0.250299,1.182611
0.921961,0.365580,0.116411,0.211286,2.703451,0.239324,1.184996
0.925381,0.365669,0.116589,0.211335,2.706768,0.228897,1.190628
0.928576,0.365639,0.116658,0.211305,2.700428,0.244717,1.186831
0.931928,0.365589,0.116654,0.211266,2.695805,0.252438,1.186887
0.935531,0.365547,0.116659,0.211207,2.694913,0.252428,1.186331
0.942286,0.365474,0.116737,0.211162,2.694335,0.253997,1.186912
0.945702,0.365402,0.116817,0.211112,2.694938,0.254699,1.186812
0.948953,0.365512,0.117065,0.211197,2.694821,0.256249,1.183971
0.952375,0.365434,0.117119,0.211139,2.703317,0.238844,1.188335
0.955782,0.365478,0.117465,0.211300,2.702054,0.240404,1.190383
0.959083,0.365407,0.117562,0.211289,2.703728,0.239183,1.189839
0.962205,0.365343,0.117676,0.211272,2.705078,0.237658,1.189773
0.965961,0.365298,0.117755,0.211247,2.713350,0.219079,1.196757
0.969267,0.365449,0.118086,0.211402,2.713271,0.222559,1.194617
0.972912,0.365422,0.118104,0.211395,2.721198,0.205410,1.200083
0.975925,0.365388,0.118107,0.211421,2.721220,0.205070,1.200159
0.979344,0.365353,0.118111,0.211449,2.720932,0.206263,1.199628
0.982154,0.365324,0.118140,0.211482,2.721029,0.204498,1.201422
0.985572,0.365248,0.118199,0.211482,2.722834,0.198073,1.204095
0.988962,0.365214,0.118264,0.211457,2.725186,0.193634,1.203103
0.991937,0.365214,0.118393,0.211455,2.725823,0.191303,1.206487
0.995555,0.365210,0.118506,0.211452,2.727185,0.186804,1.209692
0.998625,0.365199,0.118603,0.211448,2.726693,0.188674,1.209140
1.002511,0.365214,0.118673,0.211463,2.726843,0.186793,1.211980
1.005673,0.365229,0.118749,0.211482,2.726527,0.186228,1.214495
1.009061,0.365208,0.118769,0.211464,2.727982,0.184239,1.213658
1.012316,0.365182,0.118837,0.211489,2.728333,0.183638,1.214620
1.015927,0.365155,0.118893,0.211514,2.729590,0.180166,1.216558
1.019224,0.365151,0.118962,0.211554,2.729014,0.183421,1.214571
1.022442,0.365115,0.119013,0.211571,2.729241,0.184598,1.215429
1.025884,0.365096,0.119071,0.211597,2.727421,0.188246,1.216194
1.029006,0.365074,0.119078,0.211587,2.726458,0.193039,1.214843
1.032494,0.365079,0.119136,0.211535,2.726112,0.194952,1.215359
1.035234,0.364996,0.119217,0.211434,2.726152,0.195590,1.215474
1.039097,0.364947,0.119313,0.211344,2.726054,0.198954,1.211624
1.041830,0.364795,0.119409,0.211187,2.725910,0.200954,1.211261
1.045557,0.364655,0.119566,0.211061,2.725484,0.202402,1.208606
1.048522,0.364510,0.119694,0.210925,2.722930,0.211236,1.203216
1.051814,0.364404,0.119924,0.210860,2.722555,0.217111,1.200132
1.071371,0.364265,0.120379,0.210794,2.724067,0.220959,1.200261
1.078129,0.364286,0.120901,0.210613,2.728816,0.221806,1.197723
1.087872,0.364220,0.121481,0.210411,2.734182,0.219832,1.201575
1.093556,0.364245,0.122070,0.210315,2.740908,0.214193,1.204544
1.096428,0.364227,0.122513,0.210096,2.742622,0.212651,1.212554
1.105403,0.364361,0.122805,0.209928,2.742608,0.211982,1.214135
1.116568,0.364305,0.123045,0.209891,2.739724,0.212603,1.219325
1.136280,0.364324,0.123164,0.209847,2.737558,0.214948,1.218517
1.138575,0.364146,0.123227,0.209628,2.734247,0.218929,1.213826
1.150152,0.364042,0.123257,0.209521,2.734978,0.216956,1.207648
1.154451,0.363832,0.123252,0.209361,2.733338,0.213697,1.206920
1.156829,0.363746,0.123249,0.209184,2.735063,0.211449,1.202087
1.159398,0.363680,0.123300,0.208968,2.735367,0.209190,1.199321
1.167280,0.363615,0.123402,0.208843,2.739347,0.201125,1.199928
1.169810,0.363628,0.123613,0.208553,2.741373,0.196572,1.199462
1.182014,0.363631,0.123785,0.208262,2.745074,0.192167,1.199468
1.191824,0.363642,0.123778,0.207940,2.744145,0.194019,1.196739
1.197040,0.363634,0.123717,0.207654,2.742388,0.195419,1.194882
1.203856,0.363714,0.123624,0.207393,2.737974,0.196634,1.197014
1.207490,0.363795,0.123490,0.207302,2.729756,0.211474,1.190667
1.210690,0.363868,0.123334,0.207218,2.726569,0.215803,1.188915
1.213974,0.363933,0.123367,0.207241,2.725181,0.212194,1.190811
1.217309,0.363991,0.123403,0.207169,2.725399,0.210538,1.192473
1.220796,0.364053,0.123462,0.207108,2.725148,0.213984,1.192076
1.224093,0.364053,0.123473,0.207000,2.729467,0.198700,1.200740
1.227160,0.364089,0.123519,0.206916,2.729559,0.197443,1.200330
1.230713,0.364113,0.123471,0.206788,2.729692,0.196914,1.201363
1.234103,0.364145,0.123421,0.206750,2.728584,0.194915,1.201936
1.237368,0.364074,0.123408,0.206620,2.722027,0.211352,1.194406
1.240557,0.364009,0.123487,0.206549,2.725336,0.213227,1.191423
1.243825,0.363910,0.123546,0.206462,2.725337,0.211114,1.193240
1.247288,0.363774,0.123533,0.206307,2.725671,0.214264,1.188756
1.251062,0.363641,0.123524,0.206145,2.721168,0.226593,1.182265
1.254006,0.363622,0.123592,0.206069,2.729113,0.206958,1.189057
1.257332,0.363640,0.123606,0.205974,2.728913,0.206930,1.186952
1.260479,0.363634,0.123668,0.205870,2.730350,0.208901,1.185380
1.263868,0.363708,0.123867,0.205881,2.732325,0.205950,1.188202
1.267361,0.363758,0.124080,0.205897,2.739001,0.194198,1.193467
1.270634,0.363845,0.124171,0.205906,2.740603,0.194060,1.193762
1.274012,0.363848,0.124264,0.205887,2.739401,0.193141,1.196694
1.277351,0.363763,0.123972,0.205672,2.732913,0.204600,1.192721
1.280515,0.363645,0.123682,0.205428,2.722354,0.224050,1.189342
1.283846,0.363578,0.123382,0.205199,2.721760,0.224388,1.189363
1.286913,0.363525,0.123330,0.205107,2.714378,0.236977,1.185470
1.290666,0.363510,0.123265,0.205031,2.714054,0.239932,1.183213
1.293784,0.363617,0.123543,0.205144,2.719445,0.229787,1.186773
1.296868,0.363583,0.123612,0.205088,2.723951,0.223709,1.184870
1.301009,0.363528,0.123678,0.205005,2.716534,0.242424,1.177906
1.304183,0.363418,0.123437,0.204772,2.724172,0.229635,1.180359
1.307454,0.363370,0.123249,0.204607,2.719207,0.240574,1.175416
1.310607,0.363349,0.123045,0.204467,2.713558,0.250997,1.173221
1.313745,0.363469,0.123053,0.204492,2.718461,0.239050,1.178812
1.317297,0.363510,0.123032,0.204456,2.721452,0.231658,1.178961
1.320386,0.363514,0.123037,0.204415,2.715941,0.242032,1.174863
1.323558,0.363456,0.123000,0.204266,2.712925,0.247707,1.176391
1.327182,0.363286,0.122885,0.204027,2.711227,0.256155,1.170818
1.330569,0.363113,0.122760,0.203788,2.703027,0.274863,1.163518
1.334126,0.363014,0.122658,0.203646,2.699446,0.282848,1.161707
1.337262,0.363058,0.122552,0.203606,2.697973,0.284722,1.160437
1.340763,0.363136,0.122471,0.203668,2.701666,0.275563,1.160255
1.344348,0.363312,0.122483,0.203790,2.703346,0.265793,1.166928
1.346956,0.363495,0.122484,0.203898,2.707348,0.256370,1.168247
1.350735,0.363680,0.122485,0.203981,2.711279,0.246570,1.170622
1.353572,0.363824,0.122488,0.204000,2.717498,0.232383,1.177068
1.357481,0.364075,0.122735,0.204131,2.717591,0.233160,1.176152
1.360630,0.364362,0.122985,0.204258,2.725320,0.221150,1.178045
1.363677,0.364690,0.123237,0.204429,2.730701,0.207379,1.185941
1.367196,0.365032,0.123498,0.204599,2.735927,0.196208,1.191578
1.371280,0.365337,0.123749,0.204750,2.736425,0.194797,1.193322
1.374267,0.365511,0.123730,0.204706,2.741490,0.180892,1.200571
1.377048,0.365594,0.123586,0.204624,2.740904,0.181460,1.198450
1.380714,0.365633,0.123462,0.204511,2.734828,0.194251,1.194142
1.383935,0.365654,0.123158,0.204260,2.733737,0.194535,1.193347
1.387227,0.365664,0.122839,0.204003,2.726714,0.214087,1.184661
1.390695,0.365643,0.122488,0.203821,2.720479,0.228641,1.179474
1.395912,0.365722,0.122354,0.203770,2.719866,0.228374,1.180481
1.411502,0.365789,0.122207,0.203748,2.725128,0.220247,1.178318
1.418754,0.365826,0.121979,0.203755,2.720270,0.232519,1.172358
1.427330,0.365856,0.121793,0.203788,2.721088,0.228184,1.173013
1.432877,0.366041,0.121655,0.203835,2.721504,0.229162,1.172598
1.440807,0.366190,0.121425,0.203823,2.716866,0.240033,1.169809
1.453519,0.366352,0.121208,0.203783,2.712393,0.248219,1.169994
1.455495,0.366534,0.121150,0.203820,2.712913,0.249594,1.170658
1.477811,0.366773,0.121089,0.203851,2.713045,0.247876,1.173299
1.489722,0.366914,0.121021,0.203838,2.713609,0.245150,1.173609
1.494350,0.367108,0.121161,0.203923,2.718054,0.234661,1.177294
1.496709,0.367295,0.121295,0.204023,2.722560,0.225133,1.180482
1.507902,0.367459,0.121202,0.203998,2.722475,0.223601,1.181866
1.509568,0.367572,0.121116,0.203971,2.723351,0.224921,1.183106
1.520880,0.367702,0.121047,0.203899,2.723468,0.224808,1.184192
1.530099,0.367835,0.120740,0.203735,2.724993,0.222614,1.184973
1.533472,0.367960,0.120370,0.203541,2.720015,0.232030,1.184426
1.540047,0.368079,0.120287,0.203543,2.719713,0.231665,1.186332
1.544059,0.368158,0.120198,0.203526,2.718888,0.230988,1.186746
1.547119,0.368214,0.120102,0.203430,2.718595,0.231266,1.185334
1.550537,0.368181,0.120022,0.203314,2.712164,0.242862,1.180811
1.553863,0.368205,0.119971,0.203243,2.710930,0.241841,1.179316
1.556601,0.368265,0.119926,0.203156,2.709344,0.240022,1.178831
1.559936,0.368385,0.119889,0.203075,2.707682,0.238175,1.178131
1.563579,0.368501,0.119775,0.203087,2.704899,0.238068,1.179517
1.567297,0.368645,0.119672,0.203076,2.702438,0.239064,1.179671
1.570152,0.368769,0.119619,0.203049,2.701145,0.240001,1.179996
1.573206,0.368911,0.119604,0.202971,2.708042,0.227062,1.183386
1.577134,0.368949,0.119564,0.202799,2.705663,0.232676,1.181938
1.580022,0.368964,0.119594,0.202567,2.704517,0.238152,1.180344
1.583709,0.368949,0.119568,0.202325,2.704994,0.242045,1.175166
1.586778,0.368974,0.119533,0.202052,2.706116,0.240980,1.172478
1.590582,0.369013,0.119713,0.201923,2.705560,0.244099,1.168979
1.593819,0.369158,0.119969,0.201930,2.716080,0.228423,1.167201
1.596867,0.369314,0.120242,0.202028,2.724681,0.212164,1.168757
1.600281,0.369472,0.120564,0.202158,2.732483,0.195623,1.175448
1.603918,0.369620,0.120885,0.202227,2.741509,0.183581,1.176238
1.606872,0.369748,0.120947,0.202139,2.741856,0.183585,1.176849
1.610304,0.369825,0.120954,0.202008,2.741992,0.182936,1.179073
1.613187,0.369843,0.120865,0.201650,2.744889,0.181704,1.172363
1.616873,0.369859,0.120764,0.201287,2.747180,0.181638,1.166215
1.620030,0.369819,0.120573,0.200941,2.741016,0.191543,1.163731
1.623512,0.369787,0.120317,0.200590,2.742917,0.189630,1.157611
1.626957,0.369747,0.120157,0.200174,2.738768,0.197214,1.153359
1.630175,0.369832,0.120064,0.199892,2.738321,0.196349,1.153610
1.633435,0.369873,0.119994,0.199600,2.737043,0.194534,1.153459
1.637063,0.370022,0.119978,0.199421,2.735786,0.198691,1.150818
1.640652,0.370229,0.119975,0.199294,2.733555,0.198851,1.154646
1.643730,0.370477,0.119976,0.199209,2.736904,0.189330,1.155531
1.647272,0.370647,0.119965,0.199199,2.735336,0.190648,1.157865
1.650586,0.370911,0.119957,0.199228,2.733328,0.192050,1.163813
1.653863,0.371073,0.119969,0.199240,2.738315,0.179030,1.169097
1.657234,0.371166,0.120068,0.199242,2.737598,0.182162,1.168480
1.660429,0.371266,0.120077,0.199268,2.737534,0.184676,1.171305
1.663938,0.371380,0.120101,0.199260,2.737450,0.183961,1.174141
1.666643,0.371370,0.120088,0.199120,2.732303,0.199921,1.165698
1.670707,0.371353,0.120085,0.198962,2.733422,0.200798,1.163908
1.674065,0.371404,0.120097,0.198751,2.736637,0.197870,1.165015
1.677403,0.371427,0.119973,0.198486,2.733647,0.205290,1.164411
1.680665,0.371504,0.119821,0.198265,2.729967,0.213766,1.164224
1.683675,0.371657,0.119691,0.198151,2.735462,0.198030,1.173708
1.687354,0.371756,0.119514,0.197921,2.728729,0.211885,1.173402
1.690622,0.371795,0.119328,0.197726,2.721177,0.225878,1.171764
1.694036,0.371952,0.119476,0.197670,2.725195,0.218507,1.174179
1.697244,0.372063,0.119654,0.197606,2.729606,0.212571,1.174099
1.700213,0.372182,0.119841,0.197520,2.731329,0.214470,1.172215
1.703889,0.372370,0.120091,0.197513,2.739841,0.198186,1.175671
1.707359,0.372549,0.120327,0.197517,2.747168,0.185607,1.177613
1.710679,0.372629,0.120400,0.197362,2.749398,0.181937,1.176988
1.713603,0.372695,0.120463,0.197190,2.751183,0.176357,1.180232
1.717354,0.372826,0.120489,0.197021,2.753331,0.174154,1.180150
1.720794,0.372978,0.120489,0.196893,2.752314,0.174329,1.182238
1.724004,0.373126,0.120476,0.196776,2.751726,0.171237,1.186690
1.726852,0.373273,0.120293,0.196668,2.748654,0.175709,1.187071
1.730513,0.373391,0.120126,0.196503,2.746228,0.180141,1.186625
1.736196,0.373516,0.120016,0.196108,2.744428,0.181774,1.186990
1.752219,0.373624,0.119937,0.195662,2.745100,0.183220,1.185017
1.763784,0.373782,0.119888,0.195162,2.747221,0.181822,1.182485
1.767240,0.373932,0.119911,0.194662,2.749490,0.178408,1.182063
1.771149,0.374125,0.119847,0.194144,2.750700,0.175615,1.180579
1.780567,0.374278,0.119735,0.193821,2.751622,0.172589,1.179369
1.791578,0.374459,0.119571,0.193359,2.751173,0.171193,1.178950
1.807796,0.374650,0.119423,0.192829,2.749349,0.176859,1.177437
