t_sec,wall_time,trial_time,action,command,status,message
536.329091,1787193023.194309,8.049884,thumb_in,@ROG<11>&,error,source=10.12.194.1:35786; rpi_wall=1785025318.2365692; rpi_monotonic=875.35694029; [Errno 111] Connection refused
536.378211,1787193023.243430,8.099005,thumb_in,@ROG<11>&,error,source=10.12.194.1:35703; rpi_wall=1785025318.289465; rpi_monotonic=875.409835394; [Errno 111] Connection refused
536.429378,1787193023.294597,8.150172,thumb_in,@ROG<11>&,error,source=10.12.194.1:39744; rpi_wall=1785025318.3425477; rpi_monotonic=875.462918779; [Errno 111] Connection refused
536.482515,1787193023.347734,8.203309,thumb_in,@ROG<11>&,error,source=10.12.194.1:55543; rpi_wall=1785025318.3954709; rpi_monotonic=875.515841331; [Errno 111] Connection refused
536.535794,1787193023.401013,8.256588,thumb_in,@ROG<11>&,error,source=10.12.194.1:42799; rpi_wall=1785025318.448936; rpi_monotonic=875.569306435; [Errno 111] Connection refused
536.588449,1787193023.453668,8.309243,thumb_in,@ROG<11>&,error,source=10.12.194.1:41789; rpi_wall=1785025318.501669; rpi_monotonic=875.622039352; [Errno 111] Connection refused
536.649320,1787193023.514539,8.370113,thumb_in,@ROG<11>&,error,source=10.12.194.1:53605; rpi_wall=1785025318.5544138; rpi_monotonic=875.674784873; [Errno 111] Connection refused
536.694218,1787193023.559437,8.415011,thumb_in,@ROG<11>&,error,source=10.12.194.1:36774; rpi_wall=1785025318.6073513; rpi_monotonic=875.727721904; [Errno 111] Connection refused
536.747697,1787193023.612916,8.468491,thumb_in,@ROG<11>&,error,source=10.12.194.1:45273; rpi_wall=1785025318.660674; rpi_monotonic=875.781044612; [Errno 111] Connection refused
536.800059,1787193023.665277,8.520852,thumb_in,@ROG<11>&,error,source=10.12.194.1:36609; rpi_wall=1785025318.7135086; rpi_monotonic=875.833879352; [Errno 111] Connection refused
536.852994,1787193023.718213,8.573787,thumb_in,@ROG<11>&,error,source=10.12.194.1:44559; rpi_wall=1785025318.766454; rpi_monotonic=875.886824612; [Errno 111] Connection refused
536.906504,1787193023.771722,8.627297,thumb_in,@ROG<11>&,error,source=10.12.194.1:55562; rpi_wall=1785025318.8199666; rpi_monotonic=875.940336852; [Errno 111] Connection refused
536.962092,1787193023.827310,8.682885,thumb_in,@ROG<11>&,error,source=10.12.194.1:39903; rpi_wall=1785025318.8729637; rpi_monotonic=875.993334456; [Errno 111] Connection refused
537.013588,1787193023.878806,8.734381,thumb_in,@ROG<11>&,error,source=10.12.194.1:38970; rpi_wall=1785025318.926212; rpi_monotonic=876.046582269; [Errno 111] Connection refused
537.065433,1787193023.930651,8.786226,thumb_in,@ROG<11>&,error,source=10.12.194.1:35154; rpi_wall=1785025318.978872; rpi_monotonic=876.099242529; [Errno 111] Connection refused
537.118387,1787193023.983606,8.839181,thumb_in,@ROG<11>&,error,source=10.12.194.1:59730; rpi_wall=1785025319.0318928; rpi_monotonic=876.152263571; [Errno 111] Connection refused
537.171586,1787193024.036804,8.892379,thumb_in,@ROG<11>&,error,source=10.12.194.1:60194; rpi_wall=1785025319.0850875; rpi_monotonic=876.20545805; [Errno 111] Connection refused
537.224484,1787193024.089703,8.945277,thumb_in,@ROG<11>&,error,source=10.12.194.1:48541; rpi_wall=1785025319.1377823; rpi_monotonic=876.258152112; [Errno 111] Connection refused
537.277643,1787193024.142862,8.998436,thumb_in,@ROG<11>&,error,source=10.12.194.1:33385; rpi_wall=1785025319.1907363; rpi_monotonic=876.311107216; [Errno 111] Connection refused
537.330785,1787193024.196004,9.051579,thumb_in,@ROG<11>&,error,source=10.12.194.1:59610; rpi_wall=1785025319.2440667; rpi_monotonic=876.364437737; [Errno 111] Connection refused
537.383246,1787193024.248465,9.104040,thumb_in,@ROG<11>&,error,source=10.12.194.1:48716; rpi_wall=1785025319.296768; rpi_monotonic=876.41713831; [Errno 111] Connection refused
537.436732,1787193024.301951,9.157526,thumb_in,@ROG<11>&,error,source=10.12.194.1:52857; rpi_wall=1785025319.3498473; rpi_monotonic=876.470217685; [Errno 111] Connection refused
537.489818,1787193024.355037,9.210612,thumb_in,@ROG<11>&,error,source=10.12.194.1:60328; rpi_wall=1785025319.4028318; rpi_monotonic=876.523203102; [Errno 111] Connection refused
537.542867,1787193024.408086,9.263661,thumb_in,@ROG<11>&,error,source=10.12.194.1:59095; rpi_wall=1785025319.456297; rpi_monotonic=876.576667321; [Errno 111] Connection refused
537.596221,1787193024.461440,9.317015,thumb_in,@ROG<11>&,error,source=10.12.194.1:39444; rpi_wall=1785025319.5090077; rpi_monotonic=876.629377945; [Errno 111] Connection refused
537.648514,1787193024.513732,9.369307,thumb_in,@ROG<11>&,error,source=10.12.194.1:34052; rpi_wall=1785025319.5620313; rpi_monotonic=876.682401695; [Errno 111] Connection refused
537.701853,1787193024.567071,9.422646,thumb_in,@ROG<11>&,error,source=10.12.194.1:48334; rpi_wall=1785025319.6153388; rpi_monotonic=876.73570982; [Errno 111] Connection refused
