t_sec,x_m,y_m,z_m,rx_rad,ry_rad,rz_rad
0.718451,0.336898,0.092909,0.166213,2.737475,0.182348,0.801231
0.721643,0.336809,0.092918,0.166294,2.736658,0.182750,0.802814
0.725303,0.336749,0.092931,0.166374,2.736060,0.183533,0.803182
0.728649,0.336608,0.093015,0.166415,2.735698,0.183629,0.803262
0.732227,0.336521,0.093157,0.166455,2.740437,0.174006,0.808578
0.735309,0.336446,0.093306,0.166475,2.739904,0.175750,0.810147
0.738702,0.336309,0.093407,0.166484,2.742412,0.173443,0.806874
0.742371,0.336117,0.093599,0.166543,2.742686,0.173636,0.806205
0.745193,0.335987,0.093733,0.166624,2.742226,0.174372,0.807947
0.748485,0.335776,0.093847,0.166682,2.744773,0.171531,0.805158
0.751914,0.335482,0.094091,0.166774,2.746702,0.169067,0.806060
0.755371,0.335308,0.094348,0.167012,2.746166,0.168158,0.809998
0.766862,0.335115,0.094725,0.167276,2.746355,0.166106,0.814786
0.773034,0.334980,0.095096,0.167542,2.747537,0.163679,0.818580
0.781079,0.334962,0.095581,0.167875,2.745080,0.165432,0.829637
0.787599,0.335047,0.096273,0.168442,2.745014,0.163965,0.844569
0.798344,0.335010,0.096902,0.169005,2.740733,0.165865,0.863878
0.809431,0.334928,0.097584,0.169753,2.739994,0.161611,0.881141
0.830504,0.334781,0.098342,0.170584,2.739856,0.157772,0.900284
0.843822,0.334557,0.099351,0.171638,2.737856,0.153339,0.926000
0.851627,0.334265,0.100048,0.172440,2.740030,0.146850,0.939677
0.861575,0.334045,0.100968,0.173196,2.746318,0.138855,0.951036
0.864842,0.334063,0.101801,0.173994,2.748058,0.134872,0.968480
0.874877,0.334164,0.102589,0.174798,2.747795,0.134653,0.983806
0.878825,0.334338,0.103084,0.175358,2.750263,0.131166,0.991510
0.884588,0.334559,0.103596,0.175938,2.747818,0.129325,1.005390
0.888959,0.334771,0.104003,0.176495,2.747463,0.126000,1.016007
0.891622,0.334846,0.104367,0.176857,2.749254,0.121835,1.020920
0.895493,0.334863,0.104749,0.177138,2.750659,0.115008,1.027834
0.898615,0.334854,0.105091,0.177437,2.752501,0.112126,1.032166
0.902350,0.334851,0.105480,0.177757,2.754197,0.109666,1.036217
0.905385,0.334838,0.105852,0.178057,2.754319,0.108623,1.041984
0.908978,0.334896,0.106087,0.178270,2.753205,0.109367,1.045940
0.911914,0.334960,0.106375,0.178478,2.753617,0.109158,1.049781
0.915552,0.335034,0.106667,0.178638,2.753904,0.107608,1.052631
0.919021,0.335032,0.106915,0.178732,2.755367,0.105758,1.053155
0.922086,0.335004,0.107129,0.178787,2.756309,0.104534,1.051957
0.925624,0.334878,0.107361,0.178811,2.759742,0.101678,1.049023
0.929096,0.334696,0.107537,0.178820,2.759862,0.106516,1.043985
